SIGHTINGDATE,LAT,LON,Presence,Season,SOURCE,SOURCE_DETAIL,PACKAGE_ID,SST_Celsius,Frontal_Value,Chlorophyll_mg_m3,Salinity_PSU,Water_Mass_M_WK,SST_is_observed,Frontal_is_observed,Chlorophyll_is_observed,Salinity_is_observed,Water_Mass_is_observed,Any_env_missing,Year,Month,DayOfYear,Month_sin,Month_cos
2020-04-14,42.437243,-70.54595,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_09_northatlanticrightwhale_1d,6.360541433333334,0.0,1.4031687909090909,36.97429,248.0,1,1,1,1,1,0,2020,4,105,0.8660254037844387,-0.4999999999999998
2020-03-16,42.470965,-70.2426433,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_08_northatlanticrightwhale_1d,5.375956255555556,0.0,0.9956937383333332,36.522552,248.0,1,1,1,1,1,0,2020,3,76,1.0,6.123233995736766e-17
2019-09-15,42.436785,-70.546435,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,17.463816555555557,0.2355140553333333,3.536278883333333,34.648551499999996,82.16666666666667,1,1,1,0,1,1,2019,9,258,-1.0,-1.8369701987210294e-16
2020-03-12,42.4369267,-70.5458567,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_08_northatlanticrightwhale_1d,5.124264155555555,0.0350222206896551,0.5610814493333334,34.11694,248.0,1,1,1,1,1,0,2020,3,72,1.0,6.123233995736766e-17
2020-10-06,42.47083,-70.242287,1,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_12_northatlanticrightwhale_1d,15.987976111111111,0.0,0.3216777283333333,35.35775,38.0,1,1,1,1,1,0,2020,10,280,-0.8660254037844386,0.5000000000000001
2019-08-18,31.36749,-80.895,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr03_02_northatlanticrightwhale_1d,27.7191956,0.0,1.164058418,36.336824199999995,291.5882352941176,1,1,1,1,1,0,2019,8,230,-0.8660254037844384,-0.5000000000000004
2019-08-30,31.396417,-80.8904,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,28.410454333333337,0.8817507,1.048751962,37.962734,369.4,1,1,1,1,1,0,2019,8,242,-0.8660254037844384,-0.5000000000000004
2019-03-18,42.43668,-70.546655,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_02_northatlanticrightwhale_1d,3.339314777777778,0.0,0.6174291170000001,31.909023,248.0,1,1,1,1,1,0,2019,3,77,1.0,6.123233995736766e-17
2019-02-09,42.4708417,-70.24281,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_02_northatlanticrightwhale_1d,5.138631166666666,0.0,0.8225281306666666,34.648551499999996,248.0,1,1,1,0,1,1,2019,2,40,0.8660254037844386,0.5000000000000001
2019-11-28,42.4369067,-70.5460133,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,9.200012,0.0,16.217477899999995,34.648551499999996,248.0,1,1,1,0,1,1,2019,11,332,-0.5000000000000004,0.8660254037844384
2019-04-04,42.4713583,-70.2427633,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_03_northatlanticrightwhale_1d,4.6040004888888895,0.0,1.6804842233333332,34.648551499999996,248.0,1,1,1,0,1,1,2019,4,94,0.8660254037844387,-0.4999999999999998
2019-05-31,31.36749,-80.895,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_gr03_02_northatlanticrightwhale_1d,27.281141444444444,0.0,0.6847206036666668,34.648551499999996,45.0,1,1,1,0,1,1,2019,5,151,0.4999999999999999,-0.8660254037844387
2020-12-01,31.396417,-80.8904,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_05_northatlanticrightwhale_1d,19.7333331,0.504327316,1.3470457466666663,34.648551499999996,119.56,1,1,1,0,1,1,2020,12,336,-2.4492935982947064e-16,1.0
2019-01-25,31.396417,-80.8904,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_01_northatlanticrightwhale_1d,13.922343,0.3288543271999999,5.209228853333333,35.800235,46.68,1,1,1,1,1,0,2019,1,25,0.4999999999999999,0.8660254037844387
2020-04-15,42.254995,-70.17908,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_09_northatlanticrightwhale_1d,6.273779922222222,0.0831805847058823,0.8886694289655173,34.648551499999996,132.43478260869566,1,1,1,0,1,1,2020,4,106,0.8660254037844387,-0.4999999999999998
2020-05-28,42.437243,-70.54595,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_09_northatlanticrightwhale_1d,10.36309811111111,0.0665476129999999,0.903925471,36.237425,241.7,1,1,1,1,1,0,2020,5,149,0.4999999999999999,-0.8660254037844387
2020-04-10,42.254995,-70.17908,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_09_northatlanticrightwhale_1d,5.840559244444445,0.4092938813333333,0.9898849333333332,34.648551499999996,237.46666666666667,1,1,1,0,1,1,2020,4,101,0.8660254037844387,-0.4999999999999998
2020-05-14,42.470708,-70.242457,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_09_northatlanticrightwhale_1d,7.853471466666666,0.0,1.0960253583333333,34.648551499999996,248.0,1,1,1,0,1,1,2020,5,135,0.4999999999999999,-0.8660254037844387
2020-11-16,42.47083,-70.242287,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_12_northatlanticrightwhale_1d,11.964752,0.0,0.5776310623076923,32.702515,38.0,1,1,1,1,1,0,2020,11,321,-0.5000000000000004,0.8660254037844384
2019-10-28,42.47096,-70.242305,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,12.4130067,0.0,0.6689890247761193,33.99182199999999,242.0,1,1,1,1,1,0,2019,10,301,-0.8660254037844386,0.5000000000000001
2018-11-17,42.25541,-70.178607,1,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_01_northatlanticrightwhale_1d,9.873545222222225,0.0,1.745860268965517,34.648551499999996,51.0,1,1,1,0,1,1,2018,11,321,-0.5000000000000004,0.8660254037844384
2020-04-01,42.255235,-70.1796283,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_08_northatlanticrightwhale_1d,4.95383705,0.1317520813636363,0.7848302825877193,34.648551499999996,136.13793103448276,1,0,0,1,0,1,2020,4,92,0.8660254037844387,-0.4999999999999998
2020-09-26,42.437805,-70.546112,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_12_northatlanticrightwhale_1d,16.44460711111111,0.1317520813636363,0.442987133,38.23661,256.1666666666667,1,1,1,1,1,0,2020,9,270,-1.0,-1.8369701987210294e-16
2019-04-11,42.2554067,-70.17901,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_03_northatlanticrightwhale_1d,4.603325766666667,0.0,0.6973843599999999,34.648551499999996,248.0,1,1,1,0,1,1,2019,4,101,0.8660254037844387,-0.4999999999999998
2019-12-31,42.2553933,-70.1794483,1,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_07_northatlanticrightwhale_1d,7.401560455555556,0.3220061895,0.6684926896666669,38.269054,121.16666666666669,1,1,1,1,1,0,2019,12,365,-2.4492935982947064e-16,1.0
2019-07-06,31.396417,-80.8904,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,29.3300015,0.5708562872340426,0.7292867639999999,36.55705625,45.0,1,1,1,1,1,0,2019,7,187,-0.4999999999999998,-0.8660254037844388
2019-02-22,42.25539,-70.178843,1,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_02_northatlanticrightwhale_1d,4.675557511111111,0.0,1.197034752,34.648551499999996,246.54285714285712,1,1,1,0,1,1,2019,2,53,0.8660254037844386,0.5000000000000001
2020-03-14,42.255235,-70.1796283,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_08_northatlanticrightwhale_1d,5.464731899999999,0.0,1.2428042085714286,33.395525,248.0,1,1,1,1,1,0,2020,3,74,1.0,6.123233995736766e-17
2019-12-28,42.4709883,-70.2423467,1,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_07_northatlanticrightwhale_1d,7.403774700000001,0.0,0.3252956242105263,32.75376,248.0,1,1,1,1,1,0,2019,12,362,-2.4492935982947064e-16,1.0
2019-12-17,42.4709883,-70.2423467,1,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_07_northatlanticrightwhale_1d,8.102097954545455,0.0,0.2996632164285714,34.648551499999996,248.0,1,1,1,0,1,1,2019,12,351,-2.4492935982947064e-16,1.0
2019-12-24,42.2553933,-70.1794483,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_07_northatlanticrightwhale_1d,7.669125,0.3220061895,0.73671342,30.531055,121.16666666666669,1,1,1,1,1,0,2019,12,358,-2.4492935982947064e-16,1.0
2019-01-24,24.43313,-81.93068,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,23.457055222222223,0.0,0.34096784,34.648551499999996,45.0,1,1,1,0,1,1,2019,1,24,0.4999999999999999,0.8660254037844387
2019-01-15,42.436838,-70.546958,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_01_northatlanticrightwhale_1d,6.0297716333333335,0.1601523189444444,0.48779205625,34.648551499999996,179.0,1,1,1,0,1,1,2019,1,15,0.4999999999999999,0.8660254037844387
2020-02-09,42.470965,-70.2426433,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_08_northatlanticrightwhale_1d,5.859910733333333,0.3389318488571428,0.4406830396666666,32.329941500000004,387.74285714285713,1,1,1,1,1,0,2020,2,40,0.8660254037844386,0.5000000000000001
2020-08-08,42.254985,-70.179125,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,21.497111000000004,0.0,0.9998226539999998,33.76307,45.0,1,1,1,1,1,0,2020,8,221,-0.8660254037844384,-0.5000000000000004
2020-03-05,42.470965,-70.2426433,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_08_northatlanticrightwhale_1d,5.5301140222222225,0.3389318488571428,1.7156277666666664,34.978733,387.74285714285713,1,1,1,1,1,0,2020,3,65,1.0,6.123233995736766e-17
2019-01-25,24.43313,-81.93068,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,23.457055222222223,0.0,1.2564939666666666,37.20072433333333,45.0,1,1,1,1,1,0,2019,1,25,0.4999999999999999,0.8660254037844387
2019-01-17,31.396417,-80.8904,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_01_northatlanticrightwhale_1d,14.367947055555554,2.457335708,8.26751428653846,34.648551499999996,127.2,1,1,1,0,1,1,2019,1,17,0.4999999999999999,0.8660254037844387
2019-04-16,24.43313,-81.93068,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,26.586785111111112,5.668902726666667,2.1357711,34.648551499999996,239.53333333333333,1,1,1,0,1,1,2019,4,106,0.8660254037844387,-0.4999999999999998
2019-07-12,31.396417,-80.8904,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,29.325083222222226,0.0,1.0317636,34.648551499999996,307.0,1,1,1,0,1,1,2019,7,193,-0.4999999999999998,-0.8660254037844388
2020-02-04,42.470965,-70.2426433,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_08_northatlanticrightwhale_1d,6.6540494,0.0884215481714285,0.5517902476666666,33.421707,70.4,1,1,1,1,1,0,2020,2,35,0.8660254037844386,0.5000000000000001
2019-07-08,42.4708617,-70.2424117,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_04_northatlanticrightwhale_1d,19.068809583333337,0.0,0.9148049380246914,34.648551499999996,72.0,1,1,1,0,1,1,2019,7,189,-0.4999999999999998,-0.8660254037844388
2019-01-29,24.43313,-81.93068,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,22.744306666666667,0.0,0.4581178613333334,34.648551499999996,458.0,1,1,1,0,1,1,2019,1,29,0.4999999999999999,0.8660254037844387
2019-09-02,31.36749,-80.895,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_gr03_02_northatlanticrightwhale_1d,28.38617955555555,0.99233895,2.0880014076923077,34.648551499999996,247.0,1,1,1,0,1,1,2019,9,245,-1.0,-1.8369701987210294e-16
2020-04-30,42.254995,-70.17908,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_09_northatlanticrightwhale_1d,7.062004888888889,0.0,1.609520506666667,32.96036,248.0,1,1,1,1,1,0,2020,4,121,0.8660254037844387,-0.4999999999999998
2019-09-01,31.396417,-80.8904,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,28.378465444444444,0.446404763,2.7139442375,38.22358333333333,388.9130434782609,1,1,1,1,1,0,2019,9,244,-1.0,-1.8369701987210294e-16
2019-03-30,31.396417,-80.8904,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_01_northatlanticrightwhale_1d,17.248538444444446,0.652413832,1.4802393852272728,34.648551499999996,47.64,1,1,1,0,1,1,2019,3,89,1.0,6.123233995736766e-17
2019-11-07,42.4369067,-70.5460133,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,12.222381666666667,0.1816647626666666,0.1285877511666666,33.11761275,241.23333333333332,1,1,1,1,1,0,2019,11,311,-0.5000000000000004,0.8660254037844384
2020-07-21,42.254985,-70.179125,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,20.780002222222222,0.28593208,0.9472934489999998,32.9813965,45.4,1,1,1,1,1,0,2020,7,203,-0.4999999999999998,-0.8660254037844388
2020-05-02,31.396417,-80.8904,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_04_northatlanticrightwhale_1d,21.657335,0.0856753836,2.0586395766666667,37.0691,107.08,1,1,1,1,1,0,2020,5,123,0.4999999999999999,-0.8660254037844387
2019-08-02,42.2554283,-70.179015,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_04_northatlanticrightwhale_1d,22.189670111111113,0.0277103573770491,0.7524278103333333,34.648551499999996,69.0,1,1,1,0,1,1,2019,8,214,-0.8660254037844384,-0.5000000000000004
2019-07-10,31.396417,-80.8904,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,29.30693911111111,0.0,0.7292867639999999,34.648551499999996,45.0,1,1,1,0,1,1,2019,7,191,-0.4999999999999998,-0.8660254037844388
2020-04-07,42.470708,-70.242457,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_09_northatlanticrightwhale_1d,6.478386755555555,0.388926802,0.80254136,36.566086,175.4857142857143,1,1,1,1,1,0,2020,4,98,0.8660254037844387,-0.4999999999999998
2020-07-02,42.437455,-70.545987,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_10_northatlanticrightwhale_1d,19.560859,0.0451691996666666,1.060745561,32.577026,69.96666666666667,1,1,1,1,1,0,2020,7,184,-0.4999999999999998,-0.8660254037844388
2020-02-15,42.255235,-70.1796283,1,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_08_northatlanticrightwhale_1d,5.223943116666667,0.5755452246666667,0.7721855696666667,32.223072,379.6333333333333,1,1,1,1,1,0,2020,2,46,0.8660254037844386,0.5000000000000001
2019-12-09,31.396417,-80.8904,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_03_northatlanticrightwhale_1d,16.783498,1.518500849056604,1.1741418366666665,38.0837025,318.97014925373134,1,1,1,1,1,0,2019,12,343,-2.4492935982947064e-16,1.0
2019-02-17,42.25539,-70.178843,1,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_02_northatlanticrightwhale_1d,4.792165111111111,0.0431369125,0.956456475,34.3529815,239.1304347826087,1,1,1,1,1,0,2019,2,48,0.8660254037844386,0.5000000000000001
2019-12-10,42.2553933,-70.1794483,1,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_07_northatlanticrightwhale_1d,8.31821361111111,0.3220061895,0.3469171159999999,30.61691,121.16666666666669,1,1,1,1,1,0,2019,12,344,-2.4492935982947064e-16,1.0
2019-05-14,42.4713583,-70.2427633,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_03_northatlanticrightwhale_1d,9.4166259375,0.4194274708571429,0.2489477433333333,34.648551499999996,42.68571428571428,1,1,1,0,1,1,2019,5,134,0.4999999999999999,-0.8660254037844387
2020-02-24,42.255235,-70.1796283,1,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_08_northatlanticrightwhale_1d,5.834396316666666,0.5755452246666667,0.8982891419999999,34.648551499999996,379.6333333333333,1,1,1,0,1,1,2020,2,55,0.8660254037844386,0.5000000000000001
2020-03-30,42.470965,-70.2426433,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_08_northatlanticrightwhale_1d,5.453776077777778,0.1346543714285714,0.2954043804812833,36.115852,247.8095238095238,1,1,1,1,1,0,2020,3,90,1.0,6.123233995736766e-17
2020-02-03,42.255235,-70.1796283,1,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_08_northatlanticrightwhale_1d,6.040664583333332,0.3958076313636363,0.5989495496666668,34.648551499999996,166.69230769230768,1,1,1,0,1,1,2020,2,34,0.8660254037844386,0.5000000000000001
2019-09-13,42.436785,-70.546435,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,17.512512222222224,0.2956784363333333,6.9222036366666675,35.259373,74.43333333333334,1,1,1,1,1,0,2019,9,256,-1.0,-1.8369701987210294e-16
2020-03-21,42.255235,-70.1796283,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_08_northatlanticrightwhale_1d,5.3873444,0.0,1.6018324424999997,34.867049599999994,248.0,1,1,1,1,1,0,2020,3,81,1.0,6.123233995736766e-17
2020-03-17,42.4369267,-70.5458567,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_08_northatlanticrightwhale_1d,5.092475111111112,0.0,0.630184474,34.648551499999996,248.0,1,1,1,0,1,1,2020,3,77,1.0,6.123233995736766e-17
2018-11-27,42.436838,-70.546958,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_01_northatlanticrightwhale_1d,8.990572142857141,0.2268482933333333,1.175274448,34.648551499999996,42.333333333333336,1,1,1,0,1,1,2018,11,331,-0.5000000000000004,0.8660254037844384
2019-01-30,24.4888,-81.666316,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_fk02_01_northatlanticrightwhale_1d,22.519592333333335,0.8461184079999999,0.2202474543902439,39.210266,184.0,1,1,1,1,1,0,2019,1,30,0.4999999999999999,0.8660254037844387
2019-03-28,31.396417,-80.8904,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_01_northatlanticrightwhale_1d,16.65963755555556,0.950470536,1.20956175,33.362561799999995,45.0,1,1,1,1,1,0,2019,3,87,1.0,6.123233995736766e-17
2019-04-02,42.2554067,-70.17901,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_03_northatlanticrightwhale_1d,4.3082817888888885,0.0,0.6079206776666667,34.648551499999996,248.0,1,1,1,0,1,1,2019,4,92,0.8660254037844387,-0.4999999999999998
2019-05-02,42.2554067,-70.17901,1,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_03_northatlanticrightwhale_1d,6.588277199999999,0.1927631161538461,0.57260741,34.648551499999996,157.85714285714286,1,1,1,0,1,1,2019,5,122,0.4999999999999999,-0.8660254037844387
2020-07-16,42.254985,-70.179125,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,19.16089485,0.7453478,0.84149285,30.583973,63.0,1,1,1,1,1,0,2020,7,198,-0.4999999999999998,-0.8660254037844388
2019-07-10,42.436795,-70.5464317,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_04_northatlanticrightwhale_1d,20.09533344444445,0.1938125318181818,1.195806658625954,34.648551499999996,65.21052631578948,1,1,1,0,1,1,2019,7,191,-0.4999999999999998,-0.8660254037844388
2020-02-14,42.255235,-70.1796283,1,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_08_northatlanticrightwhale_1d,5.405817716666667,0.5755452246666667,0.3431672442857144,34.648551499999996,379.6333333333333,1,1,1,0,1,1,2020,2,45,0.8660254037844386,0.5000000000000001
2020-01-29,42.4709883,-70.2423467,1,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_07_northatlanticrightwhale_1d,6.183342755555555,0.204633311,1.0661580643333333,34.648551499999996,219.82857142857145,1,1,1,0,1,1,2020,1,29,0.4999999999999999,0.8660254037844387
2019-08-26,31.396417,-80.8904,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,27.841095,0.0,0.78992695,37.110252,45.0,1,1,1,1,1,0,2019,8,238,-0.8660254037844384,-0.5000000000000004
2020-06-18,42.470772,-70.242258,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_10_northatlanticrightwhale_1d,16.22022822222222,0.2583208856666666,0.972434519,36.1496985,52.733333333333334,1,1,1,1,1,0,2020,6,170,1.2246467991473532e-16,-1.0
2019-07-24,31.36749,-80.895,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr03_02_northatlanticrightwhale_1d,28.41355388888889,0.0,1.84368545,34.648551499999996,45.0,1,1,1,0,1,1,2019,7,205,-0.4999999999999998,-0.8660254037844388
2019-03-14,31.396417,-80.8904,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_01_northatlanticrightwhale_1d,18.041358111111112,0.0,1.58928676,33.3985225,72.0,1,1,1,1,1,0,2019,3,73,1.0,6.123233995736766e-17
2019-01-28,42.4708417,-70.24281,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_02_northatlanticrightwhale_1d,5.604004,0.0,0.6998324450000001,37.238586,248.0,1,1,1,1,1,0,2019,1,28,0.4999999999999999,0.8660254037844387
2020-11-08,42.437805,-70.546112,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_12_northatlanticrightwhale_1d,12.234670055555556,0.1317520813636363,1.3837610633333337,34.648551499999996,256.1666666666667,1,1,1,0,1,1,2020,11,313,-0.5000000000000004,0.8660254037844384
2019-03-07,24.43313,-81.93068,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,25.31309688888889,3.0858648313333332,0.337934424,37.109012,234.46666666666667,1,1,1,1,1,0,2019,3,66,1.0,6.123233995736766e-17
2020-10-06,31.396417,-80.8904,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_05_northatlanticrightwhale_1d,24.958496,0.504327316,1.4410994181818182,36.94552433333333,119.56,1,1,1,1,1,0,2020,10,280,-0.8660254037844386,0.5000000000000001
