SIGHTINGDATE,LAT,LON,Presence,Season,SOURCE,SOURCE_DETAIL,PACKAGE_ID,SST_Celsius,Frontal_Value,Chlorophyll_mg_m3,Salinity_PSU,Water_Mass_M_WK,SST_is_observed,Frontal_is_observed,Chlorophyll_is_observed,Salinity_is_observed,Water_Mass_is_observed,Any_env_missing,Year,Month,DayOfYear,Month_sin,Month_cos
2019-01-02,24.43313,-81.93068,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,25.367577444444446,4.314560650000001,0.1348511736938775,34.41697,235.4,1,1,1,0,1,1,2019,1,2,0.4999999999999999,0.8660254037844387
2013-02-02,30.85,-81.38,1,Winter,Visual,RWSAS sightings,,14.482666316666664,2.1536237079999996,14.422109716666666,37.4008128,453.8571428571428,1,1,1,1,1,0,2013,2,33,0.8660254037844386,0.5000000000000001
2020-08-30,42.437835,-70.54602,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,19.50513711111111,0.1317520813636363,0.5052000126666667,35.1088335,256.1666666666667,1,1,1,1,1,0,2020,8,243,-0.8660254037844384,-0.5000000000000004
2019-01-27,31.396417,-80.8904,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_01_northatlanticrightwhale_1d,13.486995625,0.3542246767999999,4.797362783333333,33.88429333333333,52.8,1,1,1,1,1,0,2019,1,27,0.4999999999999999,0.8660254037844387
2003-04-25,41.87,-70.3,1,Spring,Visual,RWSAS sightings,,6.122333246666667,0.0,2.5881376599999997,34.41697,248.0,1,1,1,0,1,1,2003,4,115,0.8660254037844387,-0.4999999999999998
2018-12-10,42.25541,-70.178607,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_01_northatlanticrightwhale_1d,7.679863822222223,0.2177195186666666,0.4664308683333332,34.41697,101.0,1,1,1,0,1,1,2018,12,344,-2.4492935982947064e-16,1.0
2019-02-18,42.4708417,-70.24281,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_02_northatlanticrightwhale_1d,4.894287088888889,0.0,0.5674169286666667,34.64146,248.0,1,1,1,1,1,0,2019,2,49,0.8660254037844386,0.5000000000000001
2004-04-21,41.54,-69.46,1,Spring,Visual,RWSAS sightings,,5.4434999600000005,0.0,11.349903650000003,34.41697,248.0,1,1,1,0,1,1,2004,4,112,0.8660254037844387,-0.4999999999999998
2019-07-22,31.376133,-80.839133,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr02_02_northatlanticrightwhale_1d,28.564008777777776,0.0,1.0681232783333332,36.639352,45.0,1,1,1,1,1,0,2019,7,203,-0.4999999999999998,-0.8660254037844388
2009-02-16,41.86,-70.23,1,Winter,Visual,RWSAS sightings,,1.269166636666667,1.3798926233333335,2.08968679,34.41697,277.1333333333333,1,1,1,0,1,1,2009,2,47,0.8660254037844386,0.5000000000000001
2004-05-04,41.29,-69.13,1,Spring,Visual,RWSAS sightings,,6.917142774285714,0.0,1.7312231114285712,34.41697,248.0,1,1,1,0,1,1,2004,5,125,0.4999999999999999,-0.8660254037844387
2016-03-04,30.28,-81.39,1,Spring,Visual,RWSAS sightings,,15.60853301,0.3443492322891566,5.398482345945945,34.41697,315.6666666666667,1,1,1,0,1,1,2016,3,64,1.0,6.123233995736766e-17
2020-11-14,31.396417,-80.8904,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_05_northatlanticrightwhale_1d,22.706810777777783,0.504327316,1.1557275633333333,34.41697,119.56,1,1,1,0,1,1,2020,11,319,-0.5000000000000004,0.8660254037844384
2019-04-12,24.43313,-81.93068,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_fk01_01_northatlanticrightwhale_1d,26.575890555555556,2.6059322433333336,0.3812101643478261,34.41697,235.5,1,1,1,0,1,1,2019,4,102,0.8660254037844387,-0.4999999999999998
2019-03-02,31.396417,-80.8904,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_01_northatlanticrightwhale_1d,15.822082333333334,0.0,4.53953998,33.1739535,38.0,1,1,1,1,1,0,2019,3,61,1.0,6.123233995736766e-17
2012-06-11,42.4,-66.23,1,Summer,Visual,RWSAS sightings,,12.82579988,0.2843218859999999,1.26818478,34.356613,53.86666666666667,1,1,1,1,1,0,2012,6,163,1.2246467991473532e-16,-1.0
2006-01-23,30.54,-81.21,1,Winter,Visual,RWSAS sightings,,17.15466663333333,0.0,1.870961135,34.41697,71.0,1,1,1,0,1,1,2006,1,23,0.4999999999999999,0.8660254037844387
2019-02-08,24.4888,-81.666316,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_fk02_01_northatlanticrightwhale_1d,24.527252222222224,5.565608192666667,0.466706295,34.41697,311.0,1,1,1,0,1,1,2019,2,39,0.8660254037844386,0.5000000000000001
2005-02-17,31.58,-81.09,1,Winter,Visual,RWSAS sightings,,12.04666645,0.3856428566666666,4.335966414814814,34.41697,451.53333333333336,1,1,1,0,1,1,2005,2,48,0.8660254037844386,0.5000000000000001
2015-04-25,41.94,-70.25,1,Spring,Visual,RWSAS sightings,,7.3909522714285725,0.333446253,1.2512944933333332,37.86296,194.75,1,1,1,1,1,0,2015,4,115,0.8660254037844387,-0.4999999999999998
2010-05-18,41.7,-69.58,1,Spring,Visual,RWSAS sightings,,10.442166333333333,1.5506273695652173,0.8642443500000001,34.41697,196.44444444444449,1,1,1,0,1,1,2010,5,138,0.4999999999999999,-0.8660254037844387
2020-07-02,42.254985,-70.179125,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_10_northatlanticrightwhale_1d,19.86533266666667,0.445768278,0.9709251466666668,30.013762,64.73333333333333,1,1,1,1,1,0,2020,7,184,-0.4999999999999998,-0.8660254037844388
2012-06-25,42.34,-66.45,1,Summer,Visual,RWSAS sightings,,16.13941158823529,0.3910876652941176,0.8090492582352942,34.41697,63.45,1,1,1,0,1,1,2012,6,177,1.2246467991473532e-16,-1.0
2019-03-05,42.25539,-70.178843,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_02_northatlanticrightwhale_1d,3.4903123444444444,0.2466637858558558,0.3366707413333333,32.237075,248.0,1,1,1,1,1,0,2019,3,64,1.0,6.123233995736766e-17
2019-08-10,42.436785,-70.546435,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,19.310553666666667,0.0,1.29438314,34.41697,72.0,1,1,1,0,1,1,2019,8,222,-0.8660254037844384,-0.5000000000000004
2007-12-08,32.72,-79.55,1,Winter,Visual,RWSAS sightings,,16.00499973333333,1.2391397444444443,1.030480784117647,34.41697,47.8,1,1,1,0,1,1,2007,12,342,-2.4492935982947064e-16,1.0
2019-03-29,42.43668,-70.546655,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_02_northatlanticrightwhale_1d,4.472886844444444,0.2937685973333332,1.104003119,34.41697,220.8,1,1,1,0,1,1,2019,3,88,1.0,6.123233995736766e-17
2017-02-24,41.95,-70.16,1,Winter,Visual,RWSAS sightings,,4.372999936666667,0.1981771829999999,9.836388156666665,34.41697,124.46666666666668,1,1,1,0,1,1,2017,2,55,0.8660254037844386,0.5000000000000001
2007-12-14,31.84,-80.86,1,Winter,Visual,RWSAS sightings,,17.777413793103445,1.2537327629629629,2.3632752299999993,34.41697,310.51724137931035,1,1,1,0,1,1,2007,12,348,-2.4492935982947064e-16,1.0
2018-12-09,42.470793,-70.24294,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_01_northatlanticrightwhale_1d,7.7917718,0.4931902067741936,0.47767732,34.41697,119.63636363636364,1,1,1,0,1,1,2018,12,343,-2.4492935982947064e-16,1.0
2019-12-27,42.4709883,-70.2423467,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_07_northatlanticrightwhale_1d,7.531829866666667,0.0,5.187854516666667,34.41697,248.0,1,1,1,0,1,1,2019,12,361,-2.4492935982947064e-16,1.0
2019-10-30,42.25553,-70.1789733,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_06_northatlanticrightwhale_1d,12.5518581875,0.254729176,0.7248891319999999,33.339158499999996,241.23333333333332,1,1,1,1,1,0,2019,10,303,-0.8660254037844386,0.5000000000000001
2018-11-25,42.436838,-70.546958,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_01_northatlanticrightwhale_1d,9.30166288888889,0.0271358846666666,0.8085706599999999,34.41697,38.0,1,1,1,0,1,1,2018,11,329,-0.5000000000000004,0.8660254037844384
2017-04-14,42.05,-70.24,1,Spring,Visual,RWSAS sightings,,7.100833222222222,0.2133597251351351,7.299212005555557,34.41697,248.0,1,1,1,0,1,1,2017,4,104,0.8660254037844387,-0.4999999999999998
2019-01-27,42.470793,-70.24294,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_01_northatlanticrightwhale_1d,5.207394044444444,0.1752228410344827,0.1507813826666666,34.41697,223.27272727272728,1,1,1,0,1,1,2019,1,27,0.4999999999999999,0.8660254037844387
2019-12-02,42.47096,-70.242305,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,8.934455055555556,0.0,0.8840350491666666,34.41697,248.0,1,1,1,0,1,1,2019,12,336,-2.4492935982947064e-16,1.0
2018-12-29,24.4888,-81.666316,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_fk02_01_northatlanticrightwhale_1d,24.67962988888889,4.74428862962963,0.5401198651724138,34.41697,286.6551724137931,1,1,1,0,1,1,2018,12,363,-2.4492935982947064e-16,1.0
2020-10-23,42.437805,-70.546112,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_12_northatlanticrightwhale_1d,14.486023,0.1317520813636363,0.6900912269999999,38.468235,256.1666666666667,1,1,1,1,1,0,2020,10,297,-0.8660254037844386,0.5000000000000001
2015-06-22,42.64,-69.35,1,Summer,Visual,RWSAS sightings,,15.510728947916666,0.139719157,0.5050611125000001,33.496112333333336,105.0,1,1,1,1,1,0,2015,6,173,1.2246467991473532e-16,-1.0
2019-12-21,42.4369383,-70.54587,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_07_northatlanticrightwhale_1d,7.257205533333334,0.0,0.544728329,38.178013,248.0,1,1,1,1,1,0,2019,12,355,-2.4492935982947064e-16,1.0
2019-07-30,31.396417,-80.8904,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,27.750895,0.0,0.7131585803333332,34.41697,45.0,1,1,1,0,1,1,2019,7,211,-0.4999999999999998,-0.8660254037844388
2016-02-01,30.97,-80.99,1,Winter,Visual,RWSAS sightings,,15.45799955,0.0,7.14804543,36.4611665,241.0,1,1,1,1,1,0,2016,2,32,0.8660254037844386,0.5000000000000001
2019-06-27,42.436795,-70.5464317,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_04_northatlanticrightwhale_1d,13.474958555555554,1.6011444435999995,0.4558231465,34.41697,126.82352941176472,1,1,1,0,1,1,2019,6,178,1.2246467991473532e-16,-1.0
2017-04-12,42.06,-70.44,1,Spring,Visual,RWSAS sightings,,4.403249975,0.4005345846153846,3.2792353249999997,34.41697,232.71428571428572,1,1,1,0,1,1,2017,4,102,0.8660254037844387,-0.4999999999999998
2019-10-05,42.47096,-70.242305,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_06_northatlanticrightwhale_1d,15.765987944444444,0.0,1.2217521473333337,32.0369064,241.0,1,1,1,1,1,0,2019,10,278,-0.8660254037844386,0.5000000000000001
2020-10-03,42.47083,-70.242287,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_12_northatlanticrightwhale_1d,16.230943444444442,0.0,0.421209326,32.46032666666667,38.0,1,1,1,1,1,0,2020,10,277,-0.8660254037844386,0.5000000000000001
2020-09-17,42.437835,-70.54602,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_11_northatlanticrightwhale_1d,17.200382000000005,0.1317520813636363,0.437923510909091,37.6753255,256.1666666666667,1,1,1,1,1,0,2020,9,261,-1.0,-1.8369701987210294e-16
2019-01-05,42.25541,-70.178607,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_01_northatlanticrightwhale_1d,7.195770277777778,0.075377624,1.0897791233333332,34.41697,349.6666666666667,1,1,1,0,1,1,2019,1,5,0.4999999999999999,0.8660254037844387
2009-02-13,30.82,-81.13,1,Winter,Visual,RWSAS sightings,,16.055908704545452,0.1202841556470588,2.29317055,34.41697,187.04545454545453,1,1,1,0,1,1,2009,2,44,0.8660254037844386,0.5000000000000001
2017-04-30,41.9,-70.21,1,Spring,Visual,RWSAS sightings,,7.626666433333334,0.083610296,3.089334966666667,34.41697,149.83333333333334,1,1,1,0,1,1,2017,4,120,0.8660254037844387,-0.4999999999999998
2019-06-17,31.396417,-80.8904,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,27.64957688888889,0.0,1.4396604833333335,34.41697,45.0,1,1,1,0,1,1,2019,6,168,1.2246467991473532e-16,-1.0
2019-01-08,42.470793,-70.24294,0,Winter,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_01_northatlanticrightwhale_1d,6.783108222222221,0.38147414125,1.3517561466666663,34.41697,120.0,1,1,1,0,1,1,2019,1,8,0.4999999999999999,0.8660254037844387
2020-06-12,42.254995,-70.17908,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_09_northatlanticrightwhale_1d,14.811550722222222,0.2440194058823529,0.9220072413636364,32.811786,58.09090909090909,1,1,1,1,1,0,2020,6,164,1.2246467991473532e-16,-1.0
2019-08-04,42.4708733,-70.2423833,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_05_northatlanticrightwhale_1d,21.412082333333338,0.0,0.6556795133333333,34.39552,69.0,1,1,1,1,1,0,2019,8,216,-0.8660254037844384,-0.5000000000000004
2020-10-21,42.47083,-70.242287,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb02_12_northatlanticrightwhale_1d,13.911112555555556,0.0,0.36148152,32.45784733333334,38.0,1,1,1,1,1,0,2020,10,295,-0.8660254037844386,0.5000000000000001
2016-08-01,47.03,-60.63,1,Summer,Visual,RWSAS sightings,,20.848749749999996,0.1918942575,2.5559356,34.41697,143.375,1,1,1,0,1,1,2016,8,214,-0.8660254037844384,-0.5000000000000004
2019-09-22,42.436785,-70.546435,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_05_northatlanticrightwhale_1d,17.264156555555555,0.0,2.105517446666667,35.5463175,72.0,1,1,1,1,1,0,2019,9,265,-1.0,-1.8369701987210294e-16
2019-10-24,42.4369067,-70.5460133,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_06_northatlanticrightwhale_1d,13.591634333333335,0.1816647626666666,1.6617192866666668,34.41697,241.23333333333332,1,1,1,0,1,1,2019,10,297,-0.8660254037844386,0.5000000000000001
2019-05-13,42.4371,-70.5467833,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_sb01_03_northatlanticrightwhale_1d,9.972737555555556,0.0,0.67375495,34.41697,228.44444444444449,1,1,1,0,1,1,2019,5,133,0.4999999999999999,-0.8660254037844387
2019-08-08,31.396417,-80.8904,0,Summer,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_02_northatlanticrightwhale_1d,28.714874333333334,0.0,0.5689109153333334,37.32061175,45.0,1,1,1,1,1,0,2019,8,220,-0.8660254037844384,-0.5000000000000004
2015-04-30,42.0,-70.2,1,Spring,Visual,RWSAS sightings,,7.14899992,0.0,2.0140808,33.659836,248.0,1,1,1,1,1,0,2015,4,120,0.8660254037844387,-0.4999999999999998
2016-04-22,42.01,-69.78,1,Spring,Visual,RWSAS sightings,,7.384999825,0.0,0.862733615,34.41697,248.0,1,1,1,0,1,1,2016,4,113,0.8660254037844387,-0.4999999999999998
2020-04-04,31.396417,-80.8904,0,Spring,Acoustic,SanctSound/NOAA daily product,sanctsound_gr01_04_northatlanticrightwhale_1d,19.579874555555556,0.2110624735999999,0.5890907573333333,35.11986433333333,88.04,1,1,1,1,1,0,2020,4,95,0.8660254037844387,-0.4999999999999998
2020-11-09,42.25508,-70.179047,0,Fall,Acoustic,SanctSound/NOAA daily product,sanctsound_sb03_12_northatlanticrightwhale_1d,12.475196055555555,0.0,0.8034676634782609,34.41697,38.0,1,1,1,0,1,1,2020,11,314,-0.5000000000000004,0.8660254037844384
2011-04-22,41.15,-70.99,1,Spring,Visual,RWSAS sightings,,10.481935274193548,0.0,1.4593746600000002,34.41697,248.0,1,1,1,0,1,1,2011,4,112,0.8660254037844387,-0.4999999999999998
2014-03-26,30.67,-81.38,1,Spring,Visual,RWSAS sightings,,15.524833083333334,1.978680992,13.81365488888889,34.41697,452.6,1,1,1,0,1,1,2014,3,85,1.0,6.123233995736766e-17
