Year,Month,Lat,Lon,SST,Chlorophyll,Salinity,Bathymetry,SST_Gradient,Is_Thermal_Front,Bathy_Slope,Dist_to_Shore_km,Dist_to_Shelf_km
2002,1,45.5,-58.25,5.489000000000001,,31.739221572875977,-139.0,0.006772366932601787,0,18.218086,126.30849629088567,1.2989592348083372
2002,1,45.5,-58.0,5.3580000000000005,,31.839900970458984,-199.0,0.00759921185786274,0,21.718657,143.85056546594691,0.0
2002,1,45.5,-57.75,5.274000000000001,,31.940580368041992,-437.0,0.003214945762553702,0,18.628952,161.81550715046117,6.38363718605556
2002,1,45.5,-57.5,5.273,,32.08196544647217,-446.0,0.0032149457625557606,0,5.6585474,167.96418325185613,15.836604374961597
2002,1,45.5,-57.25,5.242000000000001,,32.223350524902344,-427.0,0.003004154659873267,0,5.389867,158.65203708949545,31.356787857398416
2002,1,45.5,-57.0,5.204999999999998,,32.289488792419434,-416.0,0.0016153273981511292,0,1.6281332,151.23085778037856,31.880565337118604
2002,1,45.5,-56.75,5.196999999999999,,32.35562705993652,-381.0,0.0013474667624865763,0,1.8071798,145.98938331348066,15.948130866803092
2002,1,45.5,-56.5,5.166999999999998,,32.37079620361328,-223.0,0.002831296789731704,0,31.60045,142.3376639955681,0.0
2002,1,45.5,-56.25,5.109999999999999,,32.38596534729004,-55.0,0.0033861834662998174,0,2.096153,140.85276105354217,13.972571851940817
2002,1,45.5,-56.0,5.035999999999998,,32.35855293273926,-46.0,0.006222733364434042,0,0.48349106,141.43110452775426,27.85932151230672
2002,1,45.75,-63.25,7.599999999999998,,30.907546997070312,-1.0,,0,3.853842,1.2931793142507204,149.74330261112064
2002,1,45.75,-62.5,7.190999999999999,,30.426355361938477,-5.0,0.006461309592607387,0,0.90264994,6.778503295103314,120.05297151800364
2002,1,45.75,-62.25,7.222000000000001,,30.213666915893555,-6.0,0.002722318733398002,0,2.050184,3.1821029476365346,111.13051898141073
2002,1,45.75,-61.75,6.9830000000000005,,29.9971866607666,-15.0,0.009948753301816122,0,0.9669821,10.614151316268604,87.48198803827898
2002,1,45.75,-61.5,6.821999999999999,,29.806809425354004,-12.0,0.01159530417882593,0,5.3184023,2.5863586144644573,69.32471784895458
2002,1,45.75,-60.0,5.762999999999998,,30.29644012451172,-95.0,0.011507542917118148,0,6.98085,9.542540750242603,9.041097604844976
2002,1,45.75,-59.75,5.911000000000001,,30.379215240478516,-138.0,0.01569963068748899,0,4.3859973,22.57364149939426,11.301923786366203
2002,1,45.75,-59.5,5.989000000000001,,30.733232498168945,-134.0,0.013042796622838576,0,12.088175,32.162982543484354,1.85324877741014
2002,1,45.75,-59.25,5.972999999999999,,31.087249755859375,-167.0,0.008768330910912342,0,1.4504731,45.584845604875404,0.0
2002,1,45.75,-59.0,5.936,,31.34619426727295,-218.0,0.006734885528813959,0,14.484659,61.76621678153681,0.0
2002,1,45.75,-58.75,5.827999999999999,,31.605138778686523,-236.0,0.008820142537038727,0,8.305102,79.28759159557107,0.0
2002,1,45.75,-58.5,5.634,,31.754640579223633,-98.0,0.010740039884042,0,11.884855,97.50315406673437,3.1814751736354014
2002,1,45.75,-58.25,5.486000000000001,,31.904142379760742,-205.0,0.004720186043377629,0,21.246902,116.0864442899085,0.0
2002,1,45.75,-58.0,5.407,,32.028496742248535,-342.0,0.004052482876798098,0,13.368725,134.88541697151314,4.299981287177413
2002,1,45.75,-57.75,5.352999999999998,,32.15285110473633,-453.0,0.0020137574782581728,0,2.6387413,153.82086411942262,13.037170953579599
2002,1,45.75,-57.5,5.291,,32.22124671936035,-447.0,0.0059152196084433445,0,4.094794,144.9683262857761,17.376676828096535
2002,1,45.75,-57.25,5.186,,32.289642333984375,-434.0,0.005397433112025693,0,0.9669821,134.11912857248262,31.72867781241018
2002,1,45.75,-57.0,5.131999999999998,,32.27350044250488,-396.0,0.005335339627092917,0,3.853842,125.29383245969781,14.870044776270172
2002,1,45.75,-56.75,5.082999999999998,,32.25735855102539,-286.0,0.006837431091645593,0,20.508848,118.94389347934535,1.8532487774080182
2002,1,45.75,-56.5,5.065000000000001,,32.260581970214844,-57.0,0.005431505014736477,0,4.8170238,114.89194348440218,12.73217481528956
2002,1,45.75,-56.25,5.041,,32.2638053894043,-41.0,0.007150460289966829,0,0.5389867,113.05543614718636,15.704485291559665
2002,1,45.75,-56.0,4.919999999999998,,32.25590133666992,-49.0,0.006461309592607387,0,0.40141866,113.77195403915225,28.722032717310945
2002,1,46.0,-66.0,8.747,,,-18.0,0.006057946299939062,0,26.560707,1.8532487774073108,135.85885125729197
2002,1,46.0,-63.75,8.146,,31.559555053710938,-7.0,0.01172519767051864,0,0.8028373,9.746608724885165,183.2728226342083
2002,1,46.0,-63.5,7.911999999999999,,31.179439067840576,-20.0,0.0138976030697561,0,0.8468615,12.97274144186603,178.82488518967324
2002,1,46.0,-63.25,7.658999999999999,,30.799323081970215,-23.0,0.01466447203157241,0,0.90264994,14.82599021927334,174.5775278484859
2002,1,46.0,-63.0,7.395,,30.685530185699463,-9.0,0.015720411660799315,0,2.238066,5.559746332229006,163.21922130371928
2002,1,46.0,-62.25,7.186,,30.160433769226074,-39.0,0.0072689732916843865,0,0.8028373,16.735866925076245,133.6666402899742
2002,1,46.0,-62.0,7.030000000000001,,30.108391284942627,-48.0,0.01006106702308678,0,0.5389867,13.226311840245371,116.30765444175022
2002,1,46.0,-61.75,6.826999999999998,,30.05634880065918,-48.0,0.012620152951720054,0,0.5389867,11.735372338022838,99.7025001178811
2002,1,46.0,-60.75,5.9510000000000005,,,-1.0,0.014425717726747854,0,1.3474667,2.2566266903186465,51.841987765246785
2002,1,46.0,-59.5,5.751000000000001,,30.675754070281982,-62.0,0.00538986704994471,0,1.1393805,15.556946332499907,28.645811707514056
2002,1,46.0,-59.25,5.768999999999998,,31.062896728515625,-45.0,0.0076650932338094835,0,8.547105,34.80321387466862,18.05920093800768
2002,1,46.0,-59.0,5.7429999999999986,,31.33850336074829,-125.0,0.008753770505439204,0,6.045355,54.093177393425826,10.040006690519913
2002,1,46.0,-58.75,5.658999999999999,,31.614109992980957,-149.0,0.009032434724988655,0,5.3184023,73.39227557494881,1.2873747734212464
2002,1,46.0,-58.5,5.562999999999999,,31.771483421325684,-212.0,0.007804332283182521,0,16.620293,92.69467228684822,0.0
2002,1,46.0,-58.25,5.446999999999999,,31.92885684967041,-342.0,0.006810452920203903,0,5.4996953,111.99852103951773,7.579714701442112
2002,1,46.0,-58.0,5.352999999999998,,32.02503156661987,-437.0,0.005915219608445239,0,8.279454,131.30303311458587,20.18541196496516
2002,1,46.0,-57.75,5.2620000000000005,,32.121206283569336,-486.0,0.00700079912263972,0,3.0096073,138.25497138578618,35.98900060992213
2002,1,46.0,-57.5,5.134999999999998,,32.17111778259277,-454.0,0.009413519764294876,0,2.923927,123.9560649477979,30.65853749346895
2002,1,46.0,-57.25,5.041999999999998,,32.22102928161621,-415.0,0.0067284131517810165,0,7.431829,111.13456608909374,16.914443659700392
2002,1,46.0,-57.0,4.981999999999999,,32.20057201385498,-271.0,0.006021623149991727,0,16.097466,100.35847961513022,1.8532487774073108
2002,1,46.0,-56.75,4.934999999999999,,32.18011474609375,-52.0,0.005335339627092917,0,1.6660423,92.34677439238122,11.707943602826743
2002,1,46.0,-56.5,4.910999999999998,,32.170334815979004,-50.0,0.005119858337033567,0,0.5389867,87.66892545747395,27.540213835880895
2002,1,46.0,-56.25,4.899999999999999,,32.16055488586426,-47.0,0.004922326011053165,0,2.096153,85.2590284482251,43.568101144637886
2002,1,46.0,-56.0,4.829000000000001,,32.15599346160889,-59.0,0.006461309592607387,0,4.023223,86.2026370955038,40.7714731030054
2002,1,46.25,-64.5,8.533999999999999,,30.05716323852539,-1.0,0.002242804383926956,0,1.6169602,1.8532487774108475,219.25599331279543
2002,1,46.25,-64.25,8.533999999999999,,30.023778915405273,-4.0,0.0027223187333982653,0,4.6511993,1.8532487774108475,222.79060542989774
2002,1,46.25,-64.0,8.419999999999998,,30.729183197021484,-15.0,0.00825296060624965,0,1.4059885,7.4129951096363165,215.65096117968343
2002,1,46.25,-63.75,8.233,,31.434587478637695,-5.0,0.0113251871589228,0,2.0251052,3.8446371119152545,210.09161047610309
2002,1,46.25,-62.25,7.091000000000001,,30.107200622558594,-29.0,0.00802530157311063,0,2.0070934,9.485873620642462,144.8853339169883
2002,1,46.25,-62.0,6.920999999999999,,30.111355781555176,-45.0,0.012445466728869696,0,0.48349106,16.52813593729524,130.1417491187419
2002,1,46.25,-61.75,6.661000000000001,,30.115510940551758,-56.0,0.01862730370928265,0,0.9669821,25.466916564984114,117.36068368318125
2002,1,46.25,-61.5,6.367000000000001,,30.047515869140625,-50.0,0.017427586528585712,0,0.8028373,9.014553447608058,104.65128220052907
2002,1,46.25,-60.0,5.431999999999999,,30.12271499633789,-11.0,0.006770690275679372,0,6.761346,3.1632206308439215,52.845296757006885
2002,1,46.25,-59.75,5.477999999999998,,30.198007583618164,-47.0,0.008753770505436815,0,3.5799792,9.801090042305603,40.53719929618994
2002,1,46.25,-59.5,5.533999999999999,,30.61827564239502,-75.0,0.009206058651377984,0,5.6585474,26.070186566347544,23.17403859270499
2002,1,46.25,-59.25,5.541999999999998,,31.038543701171875,-85.0,0.009008156116564327,0,5.1360846,42.218910719380965,11.19296567250504
2002,1,46.25,-59.0,5.523,,31.330812454223633,-139.0,0.007896726762096105,0,7.073817,59.06750001887775,2.253084855816495
2002,1,46.25,-58.75,5.451999999999998,,31.62308120727539,-318.0,0.009334890923395501,0,7.0299425,77.0548570947169,6.122597812985154
2002,1,46.25,-58.5,5.353999999999999,,31.788326263427734,-389.0,0.010537840512485689,0,1.8052999,95.53981638440283,9.266243887047164
2002,1,46.25,-58.25,5.268000000000001,,31.953571319580078,-427.0,0.01008293221040912,0,2.6881773,114.28103304504732,18.988778184820994
2002,1,46.25,-58.0,5.186,,32.02156639099121,-461.0,0.007252650925321774,0,1.3440887,133.1702146495641,36.37446357035918
2002,1,46.25,-57.75,5.134999999999998,,32.089561462402344,-459.0,0.005109420032852093,0,1.6056746,121.9327180481052,32.96214290928569
2002,1,46.25,-57.5,5.035,,32.120988845825195,-416.0,0.007412373928088133,0,8.897165,106.11238426599111,15.814360687616428
2002,1,46.25,-57.25,4.925000000000001,,32.15241622924805,-224.0,0.007150460289966829,0,13.684409,90.88081353214996,0.0
2002,1,46.25,-57.0,4.8629999999999995,,32.12764358520508,-54.0,0.00373369997835768,0,1.1393805,77.39904573945675,10.557448486173202
2002,1,46.25,-56.75,4.841999999999999,,32.10287094116211,-56.0,0.0031440891124676147,0,1.1393805,66.73627855115467,27.4615249208287
2002,1,46.25,-56.5,4.8359999999999985,,32.080087661743164,-60.0,0.003835847639039104,0,2.0070934,60.40441584523051,37.60550691497463
2002,1,46.25,-56.25,4.792999999999999,,32.05730438232422,-66.0,0.005972865935281872,0,2.6881773,57.46486896288704,21.101180688212278
2002,1,46.25,-56.0,4.731999999999999,,32.05608558654785,-102.0,0.005706301500010087,0,3.5942252,58.84954270891522,12.97274144186603
2002,1,46.5,-64.5,8.372,,29.915250778198242,-13.0,0.009008156116564506,0,1.4504731,12.618761423220041,240.0091389495587
2002,1,46.5,-64.25,8.443000000000001,,29.95164394378662,-11.0,0.0063742847818505045,0,1.3193706,11.481228757258139,238.24439408472102
2002,1,46.5,-63.75,8.325,,30.58495330810547,-1.0,0.009275413789836085,0,2.4085119,1.2756922734625988,223.98460199796938
2002,1,46.5,-63.25,7.951999999999998,,30.232230186462402,-13.0,0.012434959729082944,0,4.037615,5.328566250350815,199.84914489277705
2002,1,46.5,-63.0,7.734999999999999,,30.252145290374756,-27.0,0.01337910113732347,0,3.071217,9.353777827262288,182.09694579805353
2002,1,46.5,-62.75,7.481999999999999,,30.27206039428711,-19.0,0.013492502743623333,0,4.5989394,6.117706010629366,164.64474172706667
2002,1,46.5,-62.5,7.228999999999999,,30.227142333984375,-9.0,0.013432561347429465,0,4.3305383,3.7064975548188652,147.04309340466145
2002,1,46.5,-62.25,6.968,,30.18222427368164,-10.0,0.01493708035848982,0,5.389867,2.2499823575622084,129.84756197398175
2002,1,46.5,-62.0,6.7059999999999995,,30.24181079864502,-23.0,0.01623183116191915,0,5.3662295,3.9200143382699077,113.24351285579385
2002,1,46.5,-61.75,6.434000000000001,,30.3013973236084,-42.0,0.016423346366202584,0,1.8071798,18.71289347410281,97.5337053297323
2002,1,46.5,-61.5,6.149999999999999,,30.21650791168213,-63.0,0.017640285074076802,0,1.3193706,24.225397235278518,83.2262833027918
2002,1,46.5,-61.25,5.861999999999998,,,-56.0,0.01684483418663862,0,2.6881773,11.610011563598583,71.17226294948644
2002,1,46.5,-60.25,5.256,,30.116884231567383,-87.0,0.005991369208841212,0,3.7942014,13.280713614456666,27.91503309740134
2002,1,46.5,-60.0,5.245999999999999,,30.35317897796631,-66.0,0.0058774794997168795,0,5.80796,28.062131957705887,29.73728711323628
2002,1,46.5,-59.75,5.265000000000001,,30.589473724365234,-64.0,0.006869787954242565,0,1.2340418,35.04486958635027,20.544241194707105
2002,1,46.5,-59.5,5.288999999999998,,30.975938320159912,-103.0,0.008560314695794023,0,9.653762,43.52706816457982,7.3754961148803275
2002,1,46.5,-59.25,5.302,,31.36240291595459,-244.0,0.008560314695795802,0,19.867329,56.96490785365384,0.0
2002,1,46.5,-59.0,5.314,,31.510393619537354,-362.0,0.007635644987423401,0,3.071217,72.83579777035322,11.610011563598583
2002,1,46.5,-58.75,5.277999999999999,,31.658384323120117,-400.0,0.0067284131517810165,0,1.6660423,89.89045610254148,25.247624018436856
2002,1,46.5,-58.5,5.186,,31.77153491973877,-432.0,0.005915219608445239,0,3.1163082,105.83537187879442,37.06497554818724
2002,1,46.5,-58.25,5.099999999999998,,31.884685516357422,-451.0,0.004126480303122323,0,0.40141866,122.94509498807972,40.62664500546801
2002,1,46.5,-58.0,5.073999999999998,,31.941333293914795,-455.0,0.0008076636990769993,0,0.8468615,121.8577861243956,38.95898866800458
2002,1,46.5,-57.75,5.058,,31.997981071472168,-457.0,0.0049168999582553845,0,2.278761,109.47732336150983,20.51014355820863
2002,1,46.5,-57.5,4.940000000000001,,32.035186767578125,-295.0,0.008646895584367282,0,18.69328,91.7555043402524,3.1531093368914833
2002,1,46.5,-57.25,4.814,,32.07239246368408,-48.0,0.0048881573438568525,0,0.48349106,74.70352872219514,10.522652873559352
2002,1,46.5,-57.0,4.759,,32.079001903533936,-46.0,0.005335339627092917,0,0.67204434,58.7784654941172,27.356462252773163
2002,1,46.5,-56.75,4.721,,32.08561134338379,-61.0,0.006176520423489786,0,2.278761,43.87553075506015,43.143766399781605
2002,1,46.5,-56.5,4.677,,32.077157974243164,-55.0,0.007527028937490191,0,1.1502885,33.52178536367221,33.22476682862771
2002,1,46.5,-56.25,4.617000000000001,,32.06870460510254,-124.0,0.007931590484951321,0,2.4680836,29.679274610251355,14.156591480302563
2002,1,46.5,-56.0,4.571999999999999,,32.03682088851929,-160.0,0.006837431091644656,0,3.2587385,32.267315203695986,0.0
2002,1,46.75,-64.75,8.681000000000001,,29.66716766357422,-7.0,0.03899736314817079,1,1.6162484,5.559746332229006,221.5585298412363
2002,1,46.75,-64.5,8.419999999999998,,29.773338317871094,-11.0,0.020055785637137273,0,2.096153,8.47475378362601,216.17501575319014
2002,1,46.75,-64.0,8.472999999999999,,29.807414054870605,-1.0,0.003214945762553702,0,1.6169602,1.8532487774108475,204.93785687428118
2002,1,46.75,-63.75,8.407,,29.735319137573242,-28.0,0.007233301985032665,0,1.4504731,15.0397984710241,197.6629719695434
2002,1,46.75,-63.5,8.222000000000001,,29.754340171813965,-44.0,0.012115892599875628,0,0.9669821,23.13077182512066,191.94967435093625
2002,1,46.75,-63.25,7.980999999999998,,29.773361206054688,-45.0,0.0138976030697561,0,0.67204434,28.51783515066944,186.93303324082115
2002,1,46.75,-63.0,7.704999999999998,,29.90652561187744,-53.0,0.017827986481185065,0,0.67204434,36.03128624944984,173.1711848908085
2002,1,46.75,-62.75,7.414999999999999,,30.039690017700195,-54.0,0.013677352701230707,0,0.48349106,32.418074791731996,154.78877082519205
2002,1,46.75,-62.5,7.199999999999999,,30.14846897125244,-56.0,0.013455070664169433,0,0.0,31.505229215958234,136.56971714807844
2002,1,46.75,-62.25,6.866,,30.257247924804688,-63.0,0.02018260599625523,0,1.4504731,29.679291414254138,118.58956713720538
2002,1,46.75,-62.0,6.568999999999999,,30.372265815734863,-81.0,0.01354473386520121,0,9.26796,31.351956792737912,100.97625253460093
2002,1,46.75,-61.75,6.279,,30.48728370666504,-71.0,0.01878519053498257,0,0.26949334,37.51702856105266,83.43114103462005
2002,1,46.75,-61.5,5.963999999999999,,30.385499954223633,-70.0,0.01904980558630563,0,0.8084801,37.39215439972981,66.2305721967038
2002,1,46.75,-61.25,5.68,,30.283716201782227,-73.0,0.016031494448577124,0,2.5773988,20.982492597443716,50.33845316230859
2002,1,46.75,-61.0,5.437999999999999,,30.134448051452637,-63.0,0.012818415622426091,0,14.880377,6.2891126804350534,37.45914592251844
2002,1,46.75,-60.25,5.123000000000001,,30.18634605407715,-131.0,0.004516217362494327,0,14.0522375,6.349072398728168,2.5396290592471256
2002,1,46.75,-60.0,5.102999999999998,,30.583642959594727,-123.0,0.004541437447204845,0,1.3474667,25.225350830929003,12.97274144186603
2002,1,46.75,-59.75,5.096,,30.980939865112305,-120.0,0.004940711462450249,0,9.268653,43.77905833705745,3.143604969676413
2002,1,46.75,-59.5,5.085000000000001,,31.333600997924805,-352.0,0.00555454646683253,0,7.431829,62.622434985158144,8.335604342336936
2002,1,46.75,-59.25,5.082999999999998,,31.686262130737305,-423.0,0.006602757345975273,0,2.7544746,77.2414176512466,22.02297683842305
2002,1,46.75,-59.0,5.119,,31.689974784851074,-423.0,0.006770690275679372,0,2.096153,89.68613132547242,32.98081569256921
2002,1,46.75,-58.75,5.123999999999999,,31.693687438964844,-415.0,0.00555454646683253,0,1.3193706,94.09886030366616,44.99841209617378
2002,1,46.75,-58.5,5.039999999999999,,31.754743576049805,-434.0,0.00672146667489941,0,2.1638079,96.64086413054068,43.952577350411296
2002,1,46.75,-58.25,5.064,,31.815799713134766,-459.0,0.004304319275993306,0,1.0779734,100.62884569506785,30.597807285686645
2002,1,46.75,-58.0,5.0809999999999995,,31.86110019683838,-443.0,0.0026164552701247786,0,2.4680836,96.0274997530825,18.89407195131234
