Date,Lat,Lon,Presence,SST,Chlorophyll,Salinity,Bathymetry,SST_Gradient,Is_Thermal_Front,Month,Bathy_Slope,Dist_to_Shore_km,Dist_to_Shelf_km
2002-03-01,42.12,-70.51,1,12.321,2.1500091552734375,31.66400540466308,-34.0,0.0095355756616583,False,3,3.7985174623481615,12.248728234548455,43.416948678397446
2002-03-01,40.84182,-70.37636,0,12.851,1.1429444551467896,32.297049102043836,-49.0,0.0568595703320126,True,3,0.4367704385868973,50.40682394137646,84.08708523792565
2002-03-01,43.67497,-67.95805,0,9.408,0.964990496635437,32.63562464710124,-206.0,0.019071151323315,False,3,6.247568683220381,58.29696330010949,1.1276798382242093
2002-03-01,41.34099,-70.08611,0,11.647,4.448661804199219,32.605152991816716,-13.0,0.0341471913344678,False,3,1.6169601149838304,6.51524563859558,59.50015277182127
2002-03-01,40.84786,-72.2115,0,15.273,2.814328908920288,32.741679614409335,-33.0,0.0059127385841558,False,3,1.3906144055736918,9.679778887165757,111.9305847667424
2002-03-01,42.45077,-68.13176,0,10.406,0.6564753651618958,32.926890574570244,-167.0,0.0323047115024644,False,3,5.223169779202457,163.13409367984087,0.15490039198381395
2002-03-01,43.85046,-67.84239,0,9.132,0.9644989967346193,32.58602050874008,-188.0,0.1095747453454107,True,3,5.817607775128305,50.25576792269994,0.6123749618144964
2002-03-01,42.86085,-69.89534,0,11.269,1.1491243839263916,32.26352286515315,-236.0,0.0066852781382159,False,3,7.680903148969685,62.12606353099504,0.750053384412285
2002-03-01,43.06905,-68.11975,0,10.346,0.9088518619537354,32.7218342778265,-171.0,0.022769259130065,False,3,3.0621460792927184,113.7070408582356,0.3646465059251613
2002-03-02,41.84,-70.35,1,12.026,2.850982904434204,32.41869169616699,-25.0,0.0166490543507459,False,3,0.5389867049946101,11.860792175421926,49.11030004453559
2002-03-02,41.88,-70.17,1,11.756,2.691288709640503,32.41294723815918,-17.0,0.018844706870938,False,3,3.7706217469020435,9.474589002697034,33.64720609859868
2002-03-02,41.89,-70.13,1,11.7,5.079849720001221,32.41801511230469,-10.0,0.0184848109445587,False,3,2.8988800792069798,6.0220375323250535,30.299558432469507
2002-03-02,40.12839,-68.44274,0,13.587,0.289192795753479,33.003679141089975,-745.0,0.0320758436555399,False,3,147.60211829324652,180.34196249464978,6.498848055813201
2002-03-02,40.83815,-71.08905,0,14.418,1.1658406257629397,32.4847186676714,-57.0,0.0102522785969745,False,3,0.8735408771737946,54.22904647116281,78.37352868836157
2002-03-02,40.46987,-68.73038,0,13.157,0.6466906666755676,32.26863146483565,-77.0,0.0397307772905327,True,3,1.3906144055736918,136.58712248472315,28.10941998863313
2002-03-02,40.54111,-72.1735,0,15.39,1.456167697906494,32.96428586593383,-55.0,0.0268126487281931,False,3,1.1314452799967576,41.390097506229395,79.1691515403176
2002-03-02,40.17008,-70.77219,0,15.257,0.5980722904205322,34.127695599043086,-129.0,0.0587320585882416,True,3,1.2785122872215202,129.34870573309752,12.105001827272648
2002-03-02,41.93691,-68.57714,0,11.001,0.5603920817375183,32.96357678279429,-168.0,0.0103404488831947,False,3,0.3437175424431432,114.24785220156228,0.648554765802533
2002-03-02,41.24627,-69.90762,0,11.353,3.980786085128784,32.69394378445582,-11.0,0.0211439505210021,False,3,2.327043110051322,5.431992700866834,59.51964611293816
2002-03-02,40.76408,-70.42209,0,13.158,1.0371001958847046,32.256750021134835,-50.0,0.0567992444774261,True,3,0.4367704385868973,59.85300319283841,75.69696772798615
2002-03-02,40.11432,-69.27916,0,14.597,0.5653114318847656,33.08294378968048,-100.0,0.0449092138153779,True,3,1.2785122872215202,140.1475678814672,8.911798286196728
2002-03-02,39.75701,-69.44319,0,16.042,0.3922552168369293,34.896988602206385,-2054.0,0.0812209859368223,True,3,28.92154935102466,172.55777519780708,19.614878283621653
2002-03-02,41.58169,-69.67085,0,10.867,1.475961446762085,32.62347684881887,-38.0,0.0193488825065396,False,3,3.8501608588402543,24.417469418014626,17.326121527585514
2002-03-02,41.25719,-71.62838,0,13.688,3.630626916885376,,-39.0,0.0101567347025984,False,3,1.9250804294201271,6.850750171615741,132.2550442914143
2002-03-05,41.98,-70.12,1,11.714,6.010709285736084,32.36616079254151,-16.0,0.0175042754833334,False,3,4.812045594204005,4.423966875489332,25.054177577606417
2002-03-05,39.68735,-68.46393,0,16.424,0.1672477275133133,34.84988628834268,-2718.0,0.0388027391242412,True,3,15.395691506216195,216.77539522663534,50.30729868988933
2002-03-05,42.3246,-69.1792,0,11.036,0.7598167061805725,32.77790722825439,-231.0,0.0230330712408966,False,3,3.503413582464966,78.50654384027526,0.9453384908726394
2002-03-05,43.7659,-69.01285,0,9.345,4.5835700035095215,32.78318848805595,-72.0,0.0731857247372023,True,3,4.244916016685835,26.193698811545673,22.039885135611623
2002-03-05,42.59852,-66.72796,0,9.347,0.6578817963600159,32.80814967611284,-197.0,0.0256992499520362,False,3,6.172912648989408,106.24641803055478,0.46959462275073327
2002-03-07,41.91,-70.2,1,11.816,2.691288709640503,32.38402021789551,-29.0,0.0195527903501596,False,3,0.8735408771737946,11.057726131823568,34.07272543805557
2002-03-07,40.76873,-68.4303,0,10.975,0.9488481879234314,32.22706401555559,-49.0,0.0108506428731561,False,3,1.0612290041714587,140.28294222974282,38.75705071839818
2002-03-07,40.01569,-71.53359,0,14.886,0.832932710647583,34.28145312097116,-97.0,0.0305485333126791,False,3,1.6169601149838304,117.83599438525708,8.444917719032844
2002-03-07,40.98869,-68.16623,0,11.396,0.9787295460700988,32.35579951985436,-42.0,0.0543941243195477,True,3,0.6392561436107601,153.9314609312117,56.19310952333046
2002-03-07,43.70432,-68.76301,0,9.217,1.273530125617981,32.85351948868568,-118.0,0.0806117929410969,True,3,5.527982312043327,35.893739005684026,10.034712883087792
2002-03-15,41.84,-70.21,1,11.808,2.742711305618286,32.429398831176755,-16.0,0.0207239049034834,False,3,2.620622631521384,10.632763280003504,38.9323638366752
2002-03-15,41.79,-70.17,1,11.719,8.8124418258667,32.471905999755855,-11.0,0.0237784672429985,False,3,1.9250804294201271,4.456379438371994,39.83652987805346
2002-03-15,43.37738,-69.71261,0,10.818,1.0199633836746216,32.767501402063054,-150.0,0.0070539721525404,False,3,5.041954790036019,40.45868252504441,0.7387176816403705
2002-03-15,40.92537,-67.41586,0,11.658,0.8365420699119568,32.42931302957927,-76.0,0.0610507545040859,True,3,1.310311315760692,217.08552187246647,41.48854829118626
2002-03-15,43.0036,-69.94553,0,11.235,1.0865087509155271,32.04792640627715,-215.0,0.0052628690606686,False,3,7.910095567003516,56.515442239260864,0.5407175290093174
2002-03-15,41.70707,-69.72439,0,11.195,1.3829790353775024,32.581154370964796,-80.0,0.028935337267688,False,3,7.001187213198037,17.585694658885885,10.049837195191202
2002-03-15,42.18842,-67.51871,0,10.33,0.9072270393371582,32.87266345818606,-203.0,0.0183297235701799,False,3,9.852801845603395,182.12123181013416,0.5901352896148467
2002-03-15,40.61754,-67.33826,0,12.915,0.4914335906505584,32.91542810499833,-99.0,0.1392403283716096,True,3,2.3343038938197536,232.25754241517726,11.363934484713203
2002-03-15,41.64427,-66.91416,0,10.429,1.2869541645050049,33.01649169661365,-61.0,0.0243257341675613,False,3,0.4367704385868973,208.6202331765353,48.53282889320528
2002-03-15,41.8948,-67.51476,0,10.955,1.4660242795944214,32.95372037560352,-42.0,0.0549977735534797,True,3,2.4634872923153996,201.05202016564792,21.477456337020328
2002-03-21,38.62,-75.02,1,18.943,10.500901222229004,31.304948804473906,-13.0,0.0873231227972525,True,3,0.6874350848862864,4.62463944940058,110.30971361884419
2002-03-21,40.90248,-73.69096,0,15.486,67.66801452636719,,-12.0,0.0189883858131699,False,3,1.0779734099892202,5.264523104849743,172.23959187518352
2002-03-21,38.67673,-72.9164,0,18.308,0.1677815169095993,34.444014752753425,-1534.0,0.0261995535164242,False,3,59.372061099929915,150.3159929953866,13.191345262111929
2002-03-21,37.35167,-73.22997,0,23.815,0.1269382387399673,36.20395313978437,-2804.0,0.0231160809605134,False,3,8.973152306518271,192.20229025977815,91.03322882204549
2002-03-21,37.2798,-72.06407,0,25.986,0.0813041999936103,36.031060100090606,-3269.0,0.0140281719915452,False,3,10.309036493632494,290.3392421536373,172.10955566259761
2002-03-25,42.05,-70.04,1,11.629,2.929044246673584,32.35875402832031,-24.0,0.0150539986585838,False,3,7.7003217176805085,2.878176353982441,14.94701846321588
2002-03-25,40.45546,-71.43956,0,15.177,1.3693723678588867,33.240643447618645,-71.0,0.0405007694415089,True,3,0.5389867049946101,76.64667840212746,43.49181680130516
2002-03-25,41.38228,-69.27845,0,10.488,1.1632022857666016,32.62234918037039,-112.0,0.0442875461030688,True,3,4.2031002672951185,58.889940429226144,9.3268862507222
2002-03-25,39.84557,-68.49351,0,15.232,0.2183448374271392,34.26707349159366,-2394.0,0.0804186419408937,True,3,24.424657111528195,201.1375477527984,32.59914167327279
2002-03-25,40.43352,-70.88041,0,15.046,0.8737816214561462,33.31839320588549,-83.0,0.0239773711574327,False,3,0.8084800574919152,100.19806954753756,35.81117382995575
2002-03-28,40.18,-73.7,1,16.177999999999997,3.274432897567749,32.83586682128906,-45.0,0.0334038716426018,False,3,9.625402147100635,26.157681969302597,119.66284013273896
2002-03-28,42.47,-70.27,1,11.664,1.4485737085342407,31.921551098632825,-88.0,0.019491084701124,False,3,15.97462998233648,33.63196534168832,4.1043627760987595
2002-03-28,39.64839,-71.09113,0,15.783,0.3179202377796173,35.28955917699015,-2165.0,0.0659146347638953,True,3,6.398457044291938,170.25750520709553,41.730923977406675
2002-03-28,39.94213,-70.5347,0,15.819,0.4581226408481598,34.76115210725217,-513.0,0.0418216307864816,True,3,85.32283358797514,149.64973329210252,7.653951300976111
2002-03-28,39.63156,-71.66048,0,15.985,0.1952467858791351,35.069591720461126,-1102.0,0.0545427047037283,True,3,66.41959703131192,151.541144158251,22.104254151527186
2002-03-28,40.74247,-72.68682,0,15.247,4.302669048309326,32.91669083402096,-23.0,0.0241676224468064,False,3,2.8854709225483552,8.255514550350396,121.07598627046407
2002-03-28,41.26471,-72.19678,0,13.566,18.990005493164062,,-29.0,0.0176783526342688,False,3,5.669788524603678,4.261410633308231,153.6305708171992
2002-03-28,42.28257,-66.91314,0,10.079,0.6899425387382507,32.93513290067129,-283.0,0.016855211447051,False,3,7.015252573370626,144.15424889084548,3.63322698188103
2002-03-28,40.03081,-71.77141,0,15.024,1.0392662286758425,34.058486393601655,-91.0,0.0812710433288802,True,3,0.8735408771737946,107.3434491195344,14.551024581074294
2002-03-28,40.96347,-69.75879,0,11.369,2.142848014831543,32.586079773051026,-34.0,0.0265739628065549,False,3,4.244916016685835,37.72961500029519,65.51668489833312
2002-03-29,42.38,-70.45,1,11.954,1.747125267982483,31.569531814575193,-79.0,0.0168773835008507,False,3,13.687790665434884,29.450908970247195,14.993630880384844
2002-03-29,42.12,-70.1,1,11.753,2.346219062805176,32.29108255767823,-41.0,0.0171011493056784,False,3,2.7812288111473835,7.224294103907192,13.411659093050163
2002-03-29,41.80081,-67.89726,0,11.227,1.5212076902389526,32.94732137979268,-37.0,0.0185812780635185,False,3,1.3474667624865253,168.93183380283037,16.240499487195294
2002-03-29,42.58544,-70.42458,0,11.657,1.2784152030944824,31.702986728882784,-122.0,0.0354797803611015,True,3,10.901438345664216,16.049114885040094,8.838051872664956
2002-03-29,39.9245,-70.70396,0,15.622,0.5859090089797974,34.87946223742614,-486.0,0.0607131829039192,True,3,36.78141263252207,155.50749115907996,8.976745560918646
2002-03-29,42.89435,-69.62987,0,11.066,0.9359270334243774,32.690899588903704,-145.0,0.0125038097151926,False,3,4.225382623139971,83.72163281568423,1.2570725250977852
2002-03-29,44.10833,-68.04117,0,8.123999999999999,1.7986669540405271,32.587471293021125,-90.0,0.003012535475464,False,3,0.0,23.906409659843728,10.211713704260355
2002-03-29,41.53575,-66.72945,0,10.19,1.3891737461090088,32.91594602643795,-41.0,0.0299465211983207,False,3,0.0,215.37957064465476,29.229503887342737
2002-03-29,42.09017,-66.81728,0,10.332,1.21116840839386,33.022705502458265,-76.0,0.0190530071051867,False,3,0.8785110997279911,159.64468612997442,10.35941346166183
2002-03-29,41.59963,-68.28491,0,11.367,1.5716781616210938,32.83954717748163,-37.0,0.0308610244720165,False,3,5.966979019225287,137.72990246650053,16.632484575236923
2002-03-31,42.17,-70.28,1,11.925,2.153341770172119,32.1039052368164,-23.0,0.0209360266576366,False,3,8.031212791009054,12.117702158861814,22.9815806627835
2002-03-31,42.33,-69.95,1,11.49,1.3344573974609375,32.29542663574218,-210.0,0.0206280909075114,False,3,5.306779478170924,33.01559029875939,0.37064975548301826
2002-03-31,42.18,-70.35,1,12.034,2.117358922958374,31.914253738403335,-41.0,0.024118404621213,False,3,8.027656769685048,15.85540611045555,27.799166290216547
2002-03-31,43.08174,-68.6929,0,10.75,0.8801183104515076,32.875017684875516,-183.0,0.039982726803084,True,3,1.4767446129549313,104.01657357109191,0.6032206939159962
2002-03-31,40.21119,-72.30764,0,15.812,1.6549382209777832,33.21296395851206,-62.0,0.0232635838361255,False,3,1.3906144055736918,71.2455713531549,54.499534008186366
2002-03-31,41.32001,-71.17284,0,14.561,1.887254238128662,32.422136127248486,-30.0,0.0341116810850574,False,3,1.4767446129549313,18.168023782244617,132.09509141258658
2002-03-31,41.14356,-72.68727,0,15.306,6.470057964324951,30.402954517418813,-28.0,0.037423141598056,True,3,0.6392561436107601,11.883416562172778,158.27985547693268
2002-03-31,40.6346,-71.90247,0,14.812,1.3972911834716797,32.92672993030163,-53.0,0.0492099120901209,True,3,0.4367704385868973,42.19076879576405,80.7928677515626
2002-03-31,41.59101,-66.52472,0,10.006,1.2044386863708496,32.88102761779446,-49.0,0.0495889585655435,True,3,0.6874350848862864,205.4168166746195,21.372581672844934
2002-03-31,42.20505,-68.09148,0,10.982,0.644415020942688,32.96446401905015,-199.0,0.0054094594674037,False,3,2.972592093583986,158.49456876988205,0.8749979403005085
2002-03-31,42.87432,-67.61983,0,10.166,0.91659015417099,32.762420963296655,-230.0,0.0202997600518397,False,3,1.1314452799967576,142.60861938893544,0.8892009094874073
2002-03-31,43.32991,-69.12832,0,10.674,1.0370465517044067,32.93144342002528,-163.0,0.0135433271747759,False,3,5.272939359718953,66.76854541309585,0.5561681684716439
2002-03-31,41.49506,-67.63305,0,11.403,1.671483039855957,32.749843886347584,-36.0,0.0119219284077891,False,3,1.401033422431706,193.05021575607412,56.39251794538596
2002-03-31,43.47948,-67.21718,0,9.597,1.4442882537841797,32.862135216941844,-206.0,0.0113821960261989,False,3,1.3748701697725727,91.7408077591446,0.4304682099288289
2002-03-31,40.44391,-69.9734,0,12.995,0.6890493631362915,32.80983501437496,-73.0,0.0318957458982722,False,3,0.8084800574919152,89.66103839196904,40.57692565111387
2002-04-02,42.09,-69.64,1,11.165,0.9404149651527404,32.27524445190429,-217.0,0.0134854579749754,False,4,1.7470817543475892,32.745086793438716,0.9231365813263138
2002-04-02,42.14,-70.33,1,12.045,2.334578037261963,31.53530538635254,-55.0,0.0256709466458147,False,4,6.467840459935322,11.40581039898613,28.20473659344208
2002-04-02,42.16,-70.16,1,11.804,2.213789701461792,31.76059170989991,-47.0,0.007677584962974,False,4,3.189926636832009,10.392752024039401,15.795592673659796
2002-04-02,40.92986,-68.24374,0,11.231,0.979621171951294,32.304125082539805,-50.0,0.0229115421849326,False,4,2.1838521929344865,149.14756793006887,50.07472177721803
2002-04-02,42.10814,-67.52634,0,10.458,1.0392873287200928,32.65364371759641,-143.0,0.0246552173306436,False,4,16.880931662762116,189.27610499340793,1.109823589864585
2002-04-02,41.84646,-69.10415,0,10.876,0.568329930305481,32.6141071107055,-181.0,0.0031440891124684,False,4,4.339133384626484,69.5670531511507,0.5225963811124515
2002-04-02,40.36225,-70.07625,0,13.393,0.685116708278656,32.86190593481063,-80.0,0.0527990851378438,True,4,1.0779734099892202,98.716591224505,29.56076260986708
2002-04-02,41.87153,-69.87692,0,11.334,2.3922219276428223,32.3192448229951,-40.0,0.0269767112361891,False,4,6.58048716937285,7.39436310509093,16.038809391451508
2002-04-02,42.41156,-70.77546,0,11.171,2.36808180809021,,-37.0,0.0496137945730577,True,4,2.794961475291769,11.917828633083335,34.94923033677397
2002-04-02,44.3988,-68.82683,0,9.289,,,-16.0,0.0024712052960814,False,4,5.076449823857879,2.1357233389460526,72.33945547832857
2002-04-02,41.84945,-68.78278,0,10.948,0.5835398435592651,32.83914348581121,-167.0,0.0137667271093967,False,4,2.028686865246245,96.01160517267886,0.07642493343033976
2002-04-02,43.70701,-68.96625,0,9.477,1.8504526615142824,32.323893383820156,-70.0,0.0419612695748177,True,4,3.1400618363013835,33.66838300436228,21.452610424221586
2002-04-02,40.25951,-68.1591,0,13.898,0.2930676639080047,33.10798845818166,-316.0,0.0733457395078198,True,4,82.87142862724656,188.9830151084543,2.2048449772327094
2002-04-02,40.60889,-67.65809,0,13.253,0.6279242634773254,32.774702650090674,-81.0,0.0268392238418163,False,4,2.7571090684182225,207.24484208303343,9.750086939860665
2002-04-02,41.10403,-70.00127,0,11.64,2.6916182041168213,32.58877102722749,-24.0,0.0241781357270893,False,4,1.2785122872215202,16.23147146942299,77.16341030847201
2002-04-05,42.13,-69.95,1,11.581,1.653340458869934,31.99281567382812,-109.0,0.0100520721649973,False,4,12.547608941869996,14.148542477540444,4.077147310299762
2002-04-05,42.23,-69.1,1,11.204,0.6886728405952454,32.588267852783204,-175.0,0.0147083212810061,False,4,5.3061450208572944,79.81974726625721,0.37064975548018897
2002-04-05,42.35,-69.98,1,11.488,1.354053258895874,31.768646736145012,-186.0,0.0198410177119183,False,4,20.630094595214903,34.42732591342907,0.27392629225408016
2002-04-05,42.22,-70.0,1,11.629,1.481600999832153,31.85075305938721,-117.0,0.0050496879638175,False,4,17.855241419707188,20.113340092153074,2.7699045386356484
2002-04-05,42.13,-69.97,1,11.603,1.9064940214157104,31.97392463378906,-105.0,0.0163418922019502,False,4,5.166313366169156,12.906974033756926,4.397924444722181
2002-04-05,42.08,-69.92,1,11.521,2.027024745941162,32.07195804290771,-91.0,0.0210823049790315,False,4,5.341346119364296,12.912313591331495,6.15563036565098
2002-04-05,43.38005,-66.76887,0,9.003,1.5553839206695557,32.470731300854624,-143.0,0.0401508609327705,True,4,4.430233838864794,60.821838337883946,1.8924165365639212
