Id,Date,GROUPSIZE,Lat,Lon,CERTAINTY,CATEGORY,MOM_CALF,DUPLICATE,Presence,SST,Chlorophyll,Salinity,Bathymetry
9258.0,2004-11-10,1.0,39.67,-71.58,Definite,Opportunistic,No,,1,14.625,,33.42651027832031,-1435.0
,2004-11-10,,43.61324,-67.65476,,,,,0,9.615,,31.931663099755347,-238.0
,2004-11-10,,40.38984,-70.04071,,,,,0,12.455,,32.25900556642486,-79.0
,2004-11-10,,40.77797,-68.74628,,,,,0,12.241,,31.88199147300026,-63.0
,2004-11-10,,40.69658,-68.90978,,,,,0,12.134,,31.97335906719087,-66.0
,2004-11-10,,39.76281,-73.17896,,,,,0,14.283,,32.58680760242976,-44.0
,2004-11-10,,41.20144,-71.82858,,,,,0,12.801,,32.127719412165405,-31.0
,2004-11-10,,41.21785,-72.21536,,,,,0,12.818,,31.282648278882743,-52.0
,2004-11-10,,37.52346,-70.3679,,,,,0,23.951,,36.28583307877591,-4150.0
9261.0,2004-11-16,2.0,42.85,-70.39,Definite,Dedicated Eg Shipboard,Yes,,1,8.555,,31.810034393310545,-67.0
9260.0,2004-11-16,1.0,43.0,-70.26,Definite,Dedicated Eg Shipboard,No,,1,8.558,,31.68328201293945,-163.0
,2004-11-16,,42.30254,-68.23448,,,,,0,9.258,,32.20739135794297,-194.0
,2004-11-16,,42.99658,-69.08074,,,,,0,8.678,,32.20629814772696,-159.0
,2004-11-16,,42.3014,-69.18454,,,,,0,9.821,,32.258936339350036,-223.0
,2004-11-16,,40.79298,-71.33142,,,,,0,11.898,,32.251472318629204,-60.0
,2004-11-16,,42.82039,-69.8743,,,,,0,8.771,,32.24835492344584,-238.0
,2004-11-16,,40.58436,-69.61463,,,,,0,10.985,,32.09647908400954,-62.0
,2004-11-16,,43.51024,-66.97191,,,,,0,8.518999999999998,,31.634737722165198,-191.0
,2004-11-16,,40.48231,-71.07827,,,,,0,11.999,,32.29503157442772,-79.0
9265.0,2004-11-18,2.0,42.86,-70.26,Definite,Dedicated Eg Shipboard,Yes,,1,8.649999999999999,,31.8765009399414,-121.0
9264.0,2004-11-18,2.0,42.9,-70.13,Definite,Dedicated Eg Shipboard,Yes,,1,8.687000000000001,,31.950102645874033,-62.0
9263.0,2004-11-18,1.0,42.86,-70.25,Definite,Dedicated Eg Shipboard,No,,1,8.633,,31.88250160217285,-107.0
9262.0,2004-11-18,1.0,42.88,-70.29,Definite,Dedicated Eg Shipboard,No,,1,8.849,,31.83193899841308,-156.0
,2004-11-18,,41.07227,-69.18658,,,,,0,9.873,,32.05544448029158,-56.0
,2004-11-18,,40.52058,-71.32588,,,,,0,11.748,,32.29685117003238,-69.0
,2004-11-18,,42.78732,-68.70095,,,,,0,8.997,,32.19109533962854,-195.0
,2004-11-18,,40.62548,-71.4984,,,,,0,11.559,,32.32988329546802,-65.0
,2004-11-18,,41.05701,-72.23206,,,,,0,10.956,,31.465786721922157,-4.0
,2004-11-18,,42.33724,-70.49228,,,,,0,9.459999999999999,,31.42627861792346,-88.0
,2004-11-18,,42.9565,-68.32033,,,,,0,8.735,,32.09638073014038,-185.0
,2004-11-18,,41.14972,-67.80515,,,,,0,11.165,,31.84670208426384,-41.0
,2004-11-18,,42.29898,-68.8832,,,,,0,9.545,,32.25184617846472,-212.0
,2004-11-18,,41.31595,-69.47329,,,,,0,9.562,,32.04335087793763,-32.0
,2004-11-18,,44.18416,-67.1548,,,,,0,8.379999999999999,,31.704731349483886,-164.0
,2004-11-18,,43.38949,-67.96758,,,,,0,8.776,,32.0789083503395,-246.0
,2004-11-18,,41.30075,-70.09811,,,,,0,9.202,,31.99311791972597,-2.0
,2004-11-18,,42.11689,-68.6045,,,,,0,10.028,,32.20428842740661,-187.0
,2004-11-18,,44.19268,-67.86919,,,,,0,8.207,,32.095840287914925,-86.0
,2004-11-18,,40.6742,-68.26186,,,,,0,11.478,,32.03745088039191,-74.0
9268.0,2004-11-19,1.0,42.85,-70.37,Definite,Dedicated Eg Shipboard,No,,1,8.803999999999998,,31.822383300781247,-82.0
9267.0,2004-11-19,2.0,42.87,-70.22,Definite,Dedicated Eg Shipboard,Yes,,1,8.753,,31.89710999145508,-58.0
9266.0,2004-11-19,1.0,42.87,-70.53,Definite,Dedicated Eg Shipboard,No,,1,8.716000000000001,,31.70537407836914,-89.0
,2004-11-19,,43.84576,-67.24338,,,,,0,8.928999999999998,,31.782074249288662,-181.0
,2004-11-19,,43.78873,-67.85537,,,,,0,8.759999999999998,,31.883056300019266,-206.0
,2004-11-19,,40.48617,-69.33361,,,,,0,11.664,,32.12903134042283,-67.0
,2004-11-19,,41.45574,-71.37723,,,,,0,10.503,,,-32.0
,2004-11-19,,40.26659,-71.02247,,,,,0,11.6,,32.40299899400985,-113.0
,2004-11-19,,41.7645,-67.93264,,,,,0,10.253,,31.968394705631408,-33.0
,2004-11-19,,43.22067,-68.71937,,,,,0,8.823999999999998,,31.992613621622766,-173.0
,2004-11-19,,40.56058,-68.35904,,,,,0,11.887,,32.21357108188645,-87.0
,2004-11-19,,41.25377,-70.23761,,,,,0,9.584,,32.03041883029263,-13.0
,2004-11-19,,43.18229,-67.41167,,,,,0,9.061,,31.995440733082642,-179.0
,2004-11-19,,41.85837,-68.5371,,,,,0,10.165,,32.12399848193372,-170.0
,2004-11-19,,41.58296,-68.94474,,,,,0,10.183,,32.08247765193281,-111.0
9276.0,2004-11-23,2.0,42.65,-69.36,Definite,Dedicated Eg Aerial,No,,1,9.187999999999999,,32.31742678833008,-211.0
9275.0,2004-11-23,2.0,42.67,-69.38,Definite,Dedicated Eg Aerial,No,,1,8.956,,32.321901516723635,-224.0
9274.0,2004-11-23,1.0,42.03,-70.03,Definite,Opportunistic,No,,1,8.835,,31.861154394531248,-13.0
9273.0,2004-11-23,1.0,42.65,-70.31,Definite,Dedicated Eg Shipboard,No,,1,8.2,,31.93953558349609,-77.0
9272.0,2004-11-23,1.0,42.65,-70.3,Definite,Dedicated Eg Shipboard,No,,1,8.227999999999998,,31.950306816101076,-118.0
9271.0,2004-11-23,2.0,42.66,-70.29,Definite,Dedicated Eg Shipboard,No,,1,8.271999999999998,,31.96542811431884,-109.0
9270.0,2004-11-23,1.0,42.85,-70.34,Definite,Dedicated Eg Shipboard,No,,1,8.190999999999999,,31.8409066619873,-50.0
9269.0,2004-11-23,10.0,42.77,-70.34,Definite,Dedicated Eg Shipboard,No,,1,8.225999999999999,,31.940194821166987,-50.0
,2004-11-23,,43.90931,-69.01409,,,,,0,7.274000000000001,,32.19753634379357,-18.0
,2004-11-23,,43.44692,-66.19646,,,,,0,8.661000000000001,,31.182663495970807,-61.0
,2004-11-23,,41.48029,-69.82608,,,,,0,9.030999999999999,,31.898482796795818,-16.0
,2004-11-23,,43.37613,-69.2017,,,,,0,8.369,,32.19293541544576,-154.0
,2004-11-23,,41.4128,-66.87376,,,,,0,9.212,,32.296522340548094,-68.0
,2004-11-23,,42.54764,-67.83673,,,,,0,8.718,,32.227903900264835,-231.0
,2004-11-23,,43.31566,-69.34282,,,,,0,8.225999999999999,,32.21725989057695,-172.0
,2004-11-23,,42.33675,-68.83117,,,,,0,9.059,,32.24930696791271,-205.0
,2004-11-23,,41.97223,-68.62806,,,,,0,9.5,,32.165887305757984,-165.0
,2004-11-23,,41.6878,-69.61596,,,,,0,9.122,,31.876482011981324,-104.0
,2004-11-23,,41.01311,-69.10137,,,,,0,9.358,,32.03068093595832,-74.0
,2004-11-23,,41.0983,-67.38787,,,,,0,10.379,,32.08072257850914,-60.0
,2004-11-23,,41.10628,-72.65114,,,,,0,10.782,,29.38309082072965,-26.0
,2004-11-23,,43.93669,-69.17171,,,,,0,7.140999999999998,,32.1370322136941,-36.0
,2004-11-23,,41.88603,-68.90509,,,,,0,9.69,,32.14589674283076,-154.0
,2004-11-23,,43.66068,-67.56753,,,,,0,8.45,,31.879326443971934,-231.0
,2004-11-23,,41.97289,-70.37381,,,,,0,9.401,,31.67322577445804,-43.0
,2004-11-23,,40.99399,-72.93079,,,,,0,10.814,,,-27.0
,2004-11-23,,41.86883,-70.02595,,,,,0,9.075,,31.74580990017496,-2.0
,2004-11-23,,43.27096,-69.67313,,,,,0,8.158999999999999,,32.27858323128423,-157.0
,2004-11-23,,41.23719,-71.3789,,,,,0,10.966,,32.165827111466385,-37.0
,2004-11-23,,40.97037,-69.7111,,,,,0,9.221,,32.021233658774094,-32.0
,2004-11-23,,40.00606,-70.21836,,,,,0,13.4,,33.10856773004764,-371.0
,2004-11-23,,43.41285,-68.29049,,,,,0,8.407,,31.995508590396597,-174.0
,2004-11-23,,42.95399,-69.63664,,,,,0,8.367999999999999,,32.32070390144119,-160.0
,2004-11-23,,43.61752,-69.70522,,,,,0,7.291999999999998,,32.22829385964492,-89.0
,2004-11-23,,41.68572,-68.41601,,,,,0,9.577,,32.05373110077546,-94.0
,2004-11-23,,41.90177,-69.94238,,,,,0,9.094999999999999,,31.809877287911096,-11.0
,2004-11-23,,41.72531,-69.5516,,,,,0,9.057,,31.89997423280542,-159.0
,2004-11-23,,43.74752,-70.18619,,,,,0,6.847000000000001,,30.067950461949163,-5.0
,2004-11-23,,41.29342,-71.57826,,,,,0,10.751,,,-36.0
,2004-11-23,,43.58524,-69.02728,,,,,0,8.315000000000001,,32.187959242848045,-128.0
9280.0,2004-11-27,1.0,42.65,-70.42,Definite,Dedicated Eg Shipboard,No,,1,8.315000000000001,,31.821052024841304,-52.0
9279.0,2004-11-27,1.0,42.71,-70.36,Definite,Dedicated Eg Shipboard,No,,1,8.358,,31.923787042236327,-48.0
9278.0,2004-11-27,2.0,42.81,-70.32,Definite,Dedicated Eg Shipboard,Yes,,1,8.363,,31.904289981079103,-49.0
,2004-11-27,,41.3919,-69.02511,,,,,0,9.424999999999999,,32.0642494148029,-149.0
,2004-11-27,,41.10002,-71.10903,,,,,0,11.404,,32.13826353933388,-36.0
,2004-11-27,,41.34857,-68.31323,,,,,0,9.556,,31.891389777298272,-54.0
,2004-11-27,,42.62354,-67.19301,,,,,0,8.549,,32.29675204484963,-276.0
,2004-11-27,,41.25754,-71.36358,,,,,0,11.0,,,-35.0
,2004-11-27,,40.91978,-68.55069,,,,,0,10.977,,31.902817646870076,-49.0
,2004-11-27,,40.93133,-72.09548,,,,,0,10.856,,31.844839448359288,-22.0
,2004-11-27,,40.77371,-71.30568,,,,,0,11.453,,32.246119343453806,-60.0
,2004-11-27,,42.14142,-70.26713,,,,,0,8.985,,31.784442156927906,-58.0
,2004-11-27,,43.17832,-69.9282,,,,,0,7.288999999999998,,31.996910297962394,-166.0
,2004-11-27,,44.21214,-67.88864,,,,,0,7.780999999999999,,32.11645032033589,-76.0
,2004-11-27,,41.75317,-69.72596,,,,,0,9.068,,31.78710345117894,-113.0
16100.0,2004-12-04,2.0,31.7,-81.01,Definite,Dedicated Eg Aerial,No,,1,17.704,,35.42002037048339,-7.0
,2004-12-04,,32.18989,-80.2047,,,,,0,19.844,,35.74080176276546,-17.0
,2004-12-04,,32.1481,-78.44924,,,,,0,25.351,,36.332043372726076,-374.0
,2004-12-04,,31.16285,-78.75179,,,,,0,25.598,,36.514143642083354,-712.0
,2004-12-04,,29.62413,-80.3779,,,,,0,25.787,,36.28273589384552,-42.0
16101.0,2004-12-06,1.0,31.2,-81.16,Definite,Dedicated Eg Aerial,No,,1,18.659,,35.5905814819336,-10.0
,2004-12-06,,29.03089,-79.53031,,,,,0,27.189,,36.456649674207206,-779.0
,2004-12-06,,28.95435,-79.7791,,,,,0,27.408,,36.41538189102066,-668.0
,2004-12-06,,29.41313,-83.23751,,,,,0,20.848,,,0.0
,2004-12-06,,32.76976,-78.82965,,,,,0,22.233,,36.13296055120435,-33.0
16105.0,2004-12-07,2.0,30.52,-81.25,Definite,Dedicated Eg Aerial,No,,1,20.721,,35.9961270904541,-19.0
16104.0,2004-12-07,2.0,32.81,-79.57,Definite,Dedicated Eg Aerial,Yes,,1,19.81,,35.645281665039064,-11.0
16103.0,2004-12-07,1.0,32.46,-79.76,Definite,Dedicated Eg Aerial,No,,1,20.369,,35.764315126037594,-18.0
16102.0,2004-12-07,2.0,31.51,-81.02,Definite,Dedicated Eg Aerial,No,,1,18.177,,35.553861816406254,-13.0
,2004-12-07,,28.88935,-79.89613,,,,,0,27.009,,36.3777998597473,-372.0
,2004-12-07,,31.30811,-80.679,,,,,0,20.178,,36.114174965876,-23.0
,2004-12-07,,31.98935,-80.45029,,,,,0,19.092,,35.6933729113247,-18.0
,2004-12-07,,31.42898,-78.70734,,,,,0,26.051,,36.47371564337962,-578.0
,2004-12-07,,31.20517,-80.44425,,,,,0,21.429,,36.230094530055766,-30.0
,2004-12-07,,32.27157,-78.6572,,,,,0,24.81,,36.27265461402662,-363.0
,2004-12-07,,31.02468,-77.73826,,,,,0,24.782,,36.66916552870967,-895.0
,2004-12-07,,32.64801,-78.92932,,,,,0,22.02,,36.11387380418236,-33.0
,2004-12-07,,30.38288,-77.82145,,,,,0,24.374,,36.72159035112366,-824.0
,2004-12-07,,32.32648,-79.48932,,,,,0,21.711,,35.98500934392334,-27.0
,2004-12-07,,32.30494,-79.63487,,,,,0,21.338,,35.93045387396286,-28.0
,2004-12-07,,29.91456,-80.73462,,,,,0,24.587,,36.23262856732763,-32.0
,2004-12-07,,30.42538,-80.88538,,,,,0,22.399,,36.18495233680983,-27.0
,2004-12-07,,30.31349,-81.03695,,,,,0,22.185,,36.105242073570416,-22.0
,2004-12-07,,29.52066,-81.04513,,,,,0,23.955,,36.05794482189628,-21.0
,2004-12-07,,30.8944,-79.41276,,,,,0,26.582,,36.43490631224951,-733.0
16106.0,2004-12-08,1.0,29.92,-81.1,Definite,Dedicated Eg Aerial,No,,1,22.96,,36.05729898834229,-19.0
,2004-12-08,,27.95974,-79.69634,,,,,0,27.266,,36.4299967857899,-495.0
,2004-12-08,,28.90045,-78.75042,,,,,0,25.59,,36.67887790828653,-854.0
,2004-12-08,,30.40061,-78.95527,,,,,0,25.854,,36.54865530281085,-807.0
,2004-12-08,,30.92448,-80.42555,,,,,0,23.067,,36.27347449330176,-34.0
16107.0,2004-12-09,1.0,30.79,-80.78,Definite,Dedicated Eg Aerial,No,,1,21.383,,36.24378040771484,-25.0
,2004-12-09,,28.95026,-80.43633,,,,,0,24.613,,36.21625188549286,-24.0
,2004-12-09,,30.6113,-78.00844,,,,,0,24.527,,36.68889465605591,-897.0
,2004-12-09,,32.13714,-79.41471,,,,,0,22.57,,36.10159612420606,-43.0
,2004-12-09,,28.79468,-82.78632,,,,,0,21.69,,33.348163563629896,-1.0
16108.0,2004-12-12,2.0,32.28,-80.18,Definite,Dedicated Eg Aerial,No,,1,18.273,,35.70305479278565,-15.0
,2004-12-12,,31.26104,-80.89636,,,,,0,19.171,,35.92576793390527,-17.0
,2004-12-12,,31.23738,-77.93045,,,,,0,26.252,,36.61304674177377,-824.0
,2004-12-12,,30.41871,-79.92358,,,,,0,25.632,,36.38134310555477,-469.0
,2004-12-12,,30.19482,-80.66144,,,,,0,23.409,,36.254542406667724,-31.0
16111.0,2004-12-16,2.0,33.1,-79.02,Definite,Dedicated Eg Aerial,No,,1,16.516,,35.75925405883789,-14.0
16110.0,2004-12-16,1.0,33.23,-78.93,Definite,Dedicated Eg Aerial,No,,1,16.34,,35.705984936523436,-14.0
16109.0,2004-12-16,2.0,33.4,-78.77,Definite,Dedicated Eg Aerial,Yes,,1,16.235,,35.44771266174317,-16.0
,2004-12-16,,33.48045,-77.44676,,,,,0,19.516,,36.092060388411106,-30.0
,2004-12-16,,32.46512,-76.90736,,,,,0,25.993,,36.54937039831943,-838.0
,2004-12-16,,31.90998,-78.25148,,,,,0,25.538,,36.42202433986514,-626.0
,2004-12-16,,31.62478,-79.12226,,,,,0,24.983,,36.34793408563938,-477.0
,2004-12-16,,30.74416,-78.08303,,,,,0,24.781,,36.66958217993396,-900.0
,2004-12-16,,32.14478,-78.37027,,,,,0,24.662,,36.34349954500949,-381.0
,2004-12-16,,31.32579,-80.1376,,,,,0,22.604,,36.24603568298126,-42.0
,2004-12-16,,31.50462,-79.67346,,,,,0,23.939,,36.238704127086876,-113.0
,2004-12-16,,32.52587,-76.04957,,,,,0,25.032,,36.68339321066331,-2352.0
,2004-12-16,,31.44827,-80.18914,,,,,0,21.684,,36.19208165298961,-37.0
,2004-12-16,,34.0689,-77.42773,,,,,0,17.089,,35.66672884811998,-25.0
,2004-12-16,,32.61471,-76.14644,,,,,0,25.611,,36.66113437914922,-2175.0
16112.0,2004-12-17,1.0,32.19,-80.43,Definite,Opportunistic,No,,1,16.252000000000002,,35.552224127197256,-14.0
,2004-12-17,,31.84664,-78.57414,,,,,0,25.023,,36.39829502620299,-578.0
,2004-12-17,,32.72625,-77.71621,,,,,0,23.326999999999998,,36.32022313591766,-305.0
,2004-12-17,,31.55721,-79.62844,,,,,0,22.71,,36.233218717998156,-112.0
,2004-12-17,,29.73896,-81.04682,,,,,0,20.605,,36.07456305621358,-21.0
16115.0,2004-12-21,1.0,31.52,-81.01,Definite,Dedicated Eg Aerial,No,,1,15.049999999999999,,35.55811878967285,-13.0
16114.0,2004-12-21,1.0,31.54,-81.0,Definite,Dedicated Eg Aerial,No,,1,15.024,,35.55434936523438,-13.0
16113.0,2004-12-21,3.0,31.53,-81.04,Definite,Dedicated Eg Aerial,No,,1,14.902,,35.51536785888671,-10.0
,2004-12-21,,30.70661,-78.30206,,,,,0,24.397,,36.64445000078719,-894.0
,2004-12-21,,30.95526,-78.47278,,,,,0,24.487,,36.58125513681485,-871.0
,2004-12-21,,29.46278,-80.8213,,,,,0,20.308,,36.15418719960306,-26.0
,2004-12-21,,30.8064,-81.04843,,,,,0,17.125,,36.06070444186231,-21.0
,2004-12-21,,30.36685,-80.38553,,,,,0,22.398,,36.2940713128892,-38.0
,2004-12-21,,30.84748,-81.36448,,,,,0,15.677999999999999,,,-8.0
,2004-12-21,,31.51568,-79.82442,,,,,0,21.453,,36.20515051550451,-48.0
,2004-12-21,,29.8009,-80.74315,,,,,0,20.454,,36.226222160033416,-27.0
,2004-12-21,,30.32286,-81.26269,,,,,0,17.326999999999998,,,-17.0
,2004-12-21,,30.07888,-80.69646,,,,,0,20.442999999999998,,36.245310493021485,-32.0
,2004-12-21,,30.51065,-80.88437,,,,,0,18.776,,36.1885390862378,-25.0
,2004-12-21,,32.01587,-78.79859,,,,,0,22.897,,36.31671047932238,-399.0
16121.0,2004-12-22,2.0,30.55,-81.16,Definite,Dedicated Eg Aerial,No,,1,17.273,,36.043541198730466,-19.0
16120.0,2004-12-22,1.0,31.73,-80.88,Definite,Dedicated Eg Aerial,No,,1,14.965,,35.51830926513672,-13.0
16119.0,2004-12-22,2.0,31.59,-81.08,Definite,Dedicated Eg Aerial,No,,1,14.731,,35.42752301025391,-6.0
16118.0,2004-12-22,2.0,31.29,-81.14,Definite,Dedicated Eg Aerial,Yes,,1,15.185,,35.54572637939453,-11.0
16117.0,2004-12-22,1.0,31.3,-81.08,Definite,Dedicated Eg Aerial,No,,1,15.35,,35.62604309082032,-12.0
16116.0,2004-12-22,1.0,30.03,-81.26,Definite,Dedicated Eg Aerial,No,,1,17.412,,,-18.0
,2004-12-22,,29.70951,-79.58263,,,,,0,26.034,,36.45110839700417,-800.0
,2004-12-22,,29.58575,-80.77634,,,,,0,20.576,,36.18952631575539,-24.0
,2004-12-22,,29.47563,-78.92882,,,,,0,23.561,,36.60401241405391,-804.0
,2004-12-22,,31.47726,-79.15824,,,,,0,24.734,,36.38264667260893,-418.0
,2004-12-22,,32.18201,-78.35825,,,,,0,23.901,,36.33506917503479,-365.0
,2004-12-22,,30.65801,-80.6318,,,,,0,19.146,,36.27764320352984,-30.0
,2004-12-22,,32.65666,-79.4449,,,,,0,16.878999999999998,,35.814528066038505,-19.0
,2004-12-22,,30.52567,-79.54681,,,,,0,25.338,,36.44220296906512,-814.0
,2004-12-22,,30.96229,-80.88361,,,,,0,17.096,,36.09451474055165,-24.0
,2004-12-22,,29.01425,-80.23954,,,,,0,23.506,,36.27918733155533,-49.0
,2004-12-22,,30.36779,-79.82515,,,,,0,24.988,,36.40414911265628,-562.0
,2004-12-22,,31.44265,-79.32579,,,,,0,24.557,,36.355478457339366,-290.0
,2004-12-22,,30.68971,-80.4884,,,,,0,20.183,,36.29126130685633,-37.0
,2004-12-22,,29.67393,-79.13871,,,,,0,23.974,,36.53507848808293,-800.0
,2004-12-22,,32.65098,-79.40982,,,,,0,17.047,,35.8393894141214,-18.0
,2004-12-22,,28.93823,-79.62861,,,,,0,25.636,,36.44162721387667,-752.0
,2004-12-22,,30.31852,-81.15867,,,,,0,17.442999999999998,,36.04444541064784,-21.0
,2004-12-22,,31.78182,-80.95796,,,,,0,14.542,,,-8.0
,2004-12-22,,30.63768,-81.23666,,,,,0,16.897,,36.00182688975918,-20.0
,2004-12-22,,29.53624,-79.77613,,,,,0,25.703,,36.41933804392505,-706.0
,2004-12-22,,31.65497,-79.79602,,,,,0,20.887,,36.158068894714674,-45.0
,2004-12-22,,28.43055,-82.77766,,,,,0,16.413,,33.99085272372444,-1.0
,2004-12-22,,28.75746,-78.9275,,,,,0,24.579,,36.61466039192352,-829.0
,2004-12-22,,29.60903,-79.37208,,,,,0,24.201999999999998,,36.48317593528404,-800.0
16122.0,2004-12-24,2.0,30.68,-81.19,Definite,Dedicated Eg Aerial,No,,1,16.285,,36.02694753112794,-19.0
,2004-12-24,,30.07763,-79.4653,,,,,0,25.142,,36.46486321363644,-800.0
,2004-12-24,,29.93178,-80.68743,,,,,0,20.265,,36.24102476702939,-35.0
,2004-12-24,,28.23603,-80.59105,,,,,0,20.782,,,-12.0
,2004-12-24,,32.62672,-79.88085,,,,,0,15.722,,35.64708125609577,-8.0
16125.0,2004-12-29,2.0,30.43,-81.21,Definite,Dedicated Eg Aerial,Yes,,1,15.525,,36.01791085205078,-22.0
16124.0,2004-12-29,2.0,30.58,-81.19,Definite,Dedicated Eg Aerial,Yes,,1,15.215,,36.02745354309082,-19.0
16123.0,2004-12-29,5.0,30.08,-81.22,Definite,Dedicated Eg Aerial,No,,1,16.436999999999998,,36.00593261260987,-13.0
,2004-12-29,,29.01906,-83.12977,,,,,0,14.611,,33.927953061756135,-6.0
,2004-12-29,,30.45857,-78.93883,,,,,0,23.341,,36.54805896942887,-808.0
,2004-12-29,,28.83129,-78.81853,,,,,0,24.227,,36.65476534021695,-847.0
,2004-12-29,,28.5305,-79.80262,,,,,0,25.129,,36.41024061534851,-420.0
,2004-12-29,,30.92272,-79.90683,,,,,0,23.594,,36.349472253724954,-226.0
,2004-12-29,,31.64091,-80.07606,,,,,0,18.935,,36.12849541181624,-38.0
,2004-12-29,,30.20301,-79.19331,,,,,0,24.474,,36.50572368739576,-801.0
,2004-12-29,,30.85816,-80.87916,,,,,0,16.422,,36.14845543939219,-21.0
,2004-12-29,,30.06434,-78.62339,,,,,0,23.126,,36.643246500103025,-800.0
,2004-12-29,,31.23336,-79.61347,,,,,0,24.236,,36.34543732079057,-266.0
,2004-12-29,,31.33396,-80.50416,,,,,0,16.357,,36.14742980188989,-29.0
,2004-12-29,,29.33987,-83.91398,,,,,0,16.403,,34.749243976392435,-20.0
16130.0,2004-12-30,2.0,30.62,-81.27,Definite,Dedicated Eg Aerial,No,,1,14.442,,,-19.0
16129.0,2004-12-30,1.0,32.44,-80.05,Definite,Dedicated Eg Aerial,No,,1,16.009,,35.70817530822754,-12.0
16128.0,2004-12-30,1.0,32.69,-79.56,Definite,Dedicated Eg Aerial,No,,1,18.218,,35.722465438842775,-14.0
16127.0,2004-12-30,1.0,32.55,-79.65,Definite,Dedicated Eg Aerial,No,,1,18.067999999999998,,35.759344482421874,-19.0
16126.0,2004-12-30,1.0,31.12,-80.98,Definite,Dedicated Eg Aerial,No,,1,14.644,,35.896979284667964,-16.0
,2004-12-30,,29.21821,-79.96358,,,,,0,24.794,,36.36876646730903,-454.0
,2004-12-30,,31.56707,-80.85071,,,,,0,13.277,,35.70128982755405,-18.0
,2004-12-30,,29.87483,-81.01146,,,,,0,18.659,,36.09892735873573,-22.0
,2004-12-30,,32.03449,-79.16061,,,,,0,23.306,,36.221154243854,-134.0
,2004-12-30,,33.55221,-77.61747,,,,,0,20.802,,35.981187920067796,-16.0
,2004-12-30,,31.55361,-77.87159,,,,,0,23.544,,36.55474577459849,-730.0
,2004-12-30,,30.54946,-79.80107,,,,,0,24.373,,36.40432884824051,-498.0
,2004-12-30,,32.53896,-77.85547,,,,,0,22.563,,36.34181143307439,-345.0
,2004-12-30,,31.28058,-80.58732,,,,,0,16.112000000000002,,36.165358934589776,-28.0
,2004-12-30,,31.69748,-78.31651,,,,,0,24.55,,36.4675815592112,-578.0
,2004-12-30,,33.38946,-76.71166,,,,,0,21.874,,36.38152789166966,-399.0
,2004-12-30,,33.26722,-78.77008,,,,,0,20.262999999999998,,35.736799187418555,-17.0
,2004-12-30,,30.01352,-79.06587,,,,,0,24.01,,36.543958194947706,-800.0
,2004-12-30,,30.36011,-81.30637,,,,,0,15.169,,,-15.0
,2004-12-30,,32.32407,-77.56942,,,,,0,24.455,,36.45537988184046,-598.0
,2004-12-30,,31.7742,-78.03029,,,,,0,24.022,,36.487582279675635,-639.0
,2004-12-30,,31.93157,-79.5935,,,,,0,20.975,,36.1076405851876,-47.0
,2004-12-30,,30.06525,-81.31345,,,,,0,16.149,,,-13.0
,2004-12-30,,30.72504,-79.15475,,,,,0,24.545,,36.49039599471191,-786.0
,2004-12-30,,29.77094,-80.30906,,,,,0,23.003,,36.302727580006525,-51.0
16136.0,2004-12-31,1.0,32.09,-80.01,Definite,Dedicated Eg Aerial,No,,1,17.581,,35.88777672729492,-25.0
16135.0,2004-12-31,2.0,32.08,-80.53,Definite,Dedicated Eg Aerial,Yes,,1,14.190999999999999,,35.547375775146485,-17.0
16134.0,2004-12-31,1.0,31.24,-81.09,Definite,Dedicated Eg Aerial,No,,1,13.276,,35.654013830566406,-13.0
16133.0,2004-12-31,2.0,31.5,-81.12,Definite,Dedicated Eg Aerial,Yes,,1,12.03,,35.440943908691395,-5.0
16132.0,2004-12-31,1.0,30.01,-81.25,Definite,Dedicated Eg Aerial,No,,1,17.411,,35.98764358520508,-16.0
16131.0,2004-12-31,4.0,30.0,-81.26,Definite,Dedicated Eg Aerial,No,,1,17.378999999999998,,,-17.0
,2004-12-31,,29.7273,-79.02168,,,,,0,23.405,,36.56872050605298,-800.0
,2004-12-31,,33.15391,-77.64691,,,,,0,23.23,,36.18875279555469,-53.0
,2004-12-31,,32.193,-78.6358,,,,,0,24.401,,36.294669072839355,-417.0
,2004-12-31,,32.01536,-78.04852,,,,,0,25.164,,36.43055424498091,-644.0
,2004-12-31,,30.43813,-78.90008,,,,,0,23.282,,36.55764010240281,-809.0
,2004-12-31,,32.28007,-78.16956,,,,,0,23.649,,36.34194077491304,-421.0
,2004-12-31,,30.46119,-79.12206,,,,,0,24.666,,36.509870854931584,-803.0
,2004-12-31,,30.26071,-79.36447,,,,,0,24.77,,36.47569448631305,-800.0
,2004-12-31,,29.33068,-80.90068,,,,,0,20.423000000000002,,36.104823893038606,-17.0
,2004-12-31,,30.68258,-80.65002,,,,,0,18.812,,36.27711604848173,-30.0
,2004-12-31,,31.26302,-78.70219,,,,,0,24.828,,36.50811983142313,-572.0
,2004-12-31,,31.36927,-78.18264,,,,,0,24.218,,36.55297478472224,-667.0
,2004-12-31,,32.56714,-78.29869,,,,,0,22.765,,36.2466565524256,-218.0
,2004-12-31,,29.21941,-80.22611,,,,,0,23.555,,36.29893226757959,-59.0
,2004-12-31,,31.77018,-80.9908,,,,,0,11.876999999999999,,,-4.0
,2004-12-31,,30.27966,-79.0444,,,,,0,23.525,,36.53682884791724,-803.0
